epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.67266,0.87209,5.23844,1.12663,0.00625,0.85484,0.15569,0.10377,0.86282,7.76059,1.1605,0.0003334,0.0003334,0.0003334
2,11.0667,0.94178,4.54826,1.16507,0.00848,0.85174,0.37869,0.25975,0.81873,7.58182,1.16023,0.000670195,0.000670195,0.000670195
3,16.4217,1.06953,3.99535,1.17978,0.00534,0.81793,0.25314,0.13648,1.35184,7.67524,1.54096,0.000993393,0.000993393,0.000993393
4,21.7011,1.14456,3.66336,1.1981,0.24485,0.15679,0.13505,0.07055,1.4271,7.38265,1.56627,0.00130299,0.00130299,0.00130299
5,26.9942,1.27875,3.38105,1.27711,0.35087,0.22208,0.19529,0.11725,1.48722,6.82627,1.63735,0.00153749,0.00153749,0.00153749
6,32.5381,1.25619,3.14598,1.29614,0.3374,0.19634,0.19959,0.10255,1.46091,6.10292,1.5428,0.00150512,0.00150512,0.00150512
7,38.9807,1.28708,2.88584,1.29499,0.3054,0.36051,0.27498,0.15317,1.46544,5.33677,1.61921,0.00147274,0.00147274,0.00147274
8,44.2305,1.24797,2.62468,1.26411,0.3185,0.4544,0.30941,0.18368,1.38486,4.57639,1.55581,0.00144036,0.00144036,0.00144036
9,49.4981,1.22486,2.36036,1.23794,0.5697,0.42219,0.49008,0.31509,1.38102,3.84384,1.5106,0.00140798,0.00140798,0.00140798
10,54.712,1.16091,2.12988,1.20089,0.34387,0.49158,0.31028,0.18783,1.48513,3.99968,1.57961,0.00137561,0.00137561,0.00137561
11,59.9336,1.23484,2.00955,1.2446,0.50752,0.5645,0.49863,0.29792,1.52385,3.30547,1.53315,0.00134323,0.00134323,0.00134323
12,65.1094,1.15882,1.81289,1.20612,0.51413,0.5891,0.57955,0.34377,1.44632,2.93818,1.51772,0.00131085,0.00131085,0.00131085
13,70.3347,1.21024,1.77589,1.23609,0.66019,0.55427,0.5737,0.37904,1.46253,2.69375,1.54311,0.00127848,0.00127848,0.00127848
14,75.5507,1.16422,1.5989,1.20305,0.52115,0.58437,0.46233,0.29876,1.49443,2.76316,1.51111,0.0012461,0.0012461,0.0012461
15,80.7266,1.1529,1.49155,1.19017,0.71595,0.57072,0.66968,0.47782,1.31856,2.21828,1.46194,0.00121372,0.00121372,0.00121372
16,85.9177,1.09417,1.42144,1.17269,0.67976,0.66563,0.70696,0.52862,1.18034,1.93796,1.27,0.00118135,0.00118135,0.00118135
17,91.0961,1.13646,1.38366,1.16175,0.61361,0.6958,0.66265,0.50083,1.138,1.88448,1.25323,0.00114897,0.00114897,0.00114897
18,96.313,1.09634,1.30213,1.18999,0.69706,0.68813,0.70454,0.53475,1.20865,1.78827,1.28189,0.00111659,0.00111659,0.00111659
19,101.972,1.0751,1.1941,1.15736,0.72925,0.6513,0.68577,0.50589,1.16119,1.78175,1.24977,0.00108422,0.00108422,0.00108422
20,107.581,1.08666,1.24612,1.18239,0.70793,0.57819,0.66085,0.4996,1.12647,1.79606,1.27652,0.00105184,0.00105184,0.00105184
21,112.768,1.04011,1.19175,1.15077,0.67076,0.59491,0.57658,0.41478,1.28087,2.06177,1.33053,0.00101946,0.00101946,0.00101946
22,118.067,1.03406,1.10123,1.14974,0.69764,0.62965,0.68151,0.51853,1.10353,1.62222,1.21937,0.000987086,0.000987086,0.000987086
23,123.282,1.00528,1.10368,1.1393,0.71752,0.65287,0.68616,0.51945,1.15685,1.66384,1.26362,0.000954709,0.000954709,0.000954709
24,128.569,1.02753,1.02602,1.13855,0.82522,0.69893,0.73624,0.56894,1.10071,1.45174,1.20537,0.000922332,0.000922332,0.000922332
25,133.844,1.00019,0.99653,1.13226,0.78708,0.62069,0.72261,0.55492,1.0857,1.53837,1.20955,0.000889955,0.000889955,0.000889955
26,139.071,0.96913,0.95004,1.1367,0.64945,0.69726,0.70709,0.54474,1.02485,1.40692,1.17238,0.000857578,0.000857578,0.000857578
27,144.247,0.97812,0.9085,1.11378,0.73291,0.72995,0.75456,0.58395,1.11794,1.30409,1.19563,0.000825201,0.000825201,0.000825201
28,149.496,0.95292,0.86,1.11875,0.73812,0.70844,0.7314,0.5691,1.00393,1.41236,1.12561,0.000792824,0.000792824,0.000792824
29,154.656,0.92413,0.93194,1.09544,0.75947,0.73421,0.76103,0.60584,1.00409,1.34105,1.14307,0.000760447,0.000760447,0.000760447
30,159.9,0.86038,0.79248,1.07552,0.78028,0.72383,0.76107,0.62857,0.95845,1.27405,1.14887,0.000728071,0.000728071,0.000728071
31,165.328,0.90317,0.84508,1.08234,0.85106,0.66036,0.76749,0.61386,1.00618,1.25518,1.13676,0.000695694,0.000695694,0.000695694
32,170.907,0.88711,0.87334,1.08968,0.8611,0.72301,0.79166,0.66321,0.93855,1.18738,1.12032,0.000663317,0.000663317,0.000663317
33,176.495,0.8312,0.78128,1.05509,0.68683,0.73914,0.731,0.61506,0.95085,1.34873,1.12858,0.00063094,0.00063094,0.00063094
34,181.688,0.81361,0.72302,1.03846,0.66702,0.73914,0.72864,0.60198,0.87972,1.38947,1.07878,0.000598563,0.000598563,0.000598563
35,186.911,0.82621,0.7824,1.07421,0.75001,0.75165,0.74968,0.64332,0.85913,1.31294,1.10843,0.000566186,0.000566186,0.000566186
36,192.152,0.83942,0.77408,1.07998,0.8102,0.70223,0.76388,0.64286,0.93866,1.2192,1.11744,0.000533809,0.000533809,0.000533809
37,197.282,0.81546,0.72227,1.04763,0.8569,0.74781,0.77864,0.65668,0.92299,1.12137,1.07066,0.000501432,0.000501432,0.000501432
38,202.468,0.79204,0.68084,1.04779,0.66851,0.80335,0.76557,0.65977,0.88035,1.16559,1.07493,0.000469056,0.000469056,0.000469056
39,207.727,0.81761,0.71979,1.05973,0.83825,0.69541,0.77425,0.66059,0.81754,1.29156,1.07938,0.000436679,0.000436679,0.000436679
40,213.029,0.77936,0.63212,1.0108,0.75926,0.76128,0.7895,0.66318,0.84498,1.15746,1.07538,0.000404302,0.000404302,0.000404302
41,220.318,0.64231,0.65564,0.98196,0.67201,0.75481,0.77097,0.65089,0.88758,1.22499,1.07162,0.000371925,0.000371925,0.000371925
42,225.533,0.63475,0.60263,0.96347,0.81143,0.71205,0.78825,0.65254,0.87005,1.2741,1.07402,0.000339548,0.000339548,0.000339548
43,230.686,0.56886,0.52938,0.94527,0.86609,0.73263,0.79935,0.68029,0.88407,1.10746,1.08313,0.000307171,0.000307171,0.000307171
44,236.276,0.60812,0.53075,0.94676,0.87669,0.69107,0.80976,0.68337,0.87162,1.07725,1.07843,0.000274794,0.000274794,0.000274794
45,241.554,0.53525,0.49346,0.92054,0.8017,0.76594,0.81324,0.69149,0.88721,0.98395,1.08632,0.000242417,0.000242417,0.000242417
46,246.753,0.54285,0.46918,0.92851,0.91169,0.71147,0.8196,0.71031,0.82717,1.03052,1.04965,0.000210041,0.000210041,0.000210041
47,251.883,0.55444,0.4774,0.91622,0.8723,0.7196,0.81078,0.70419,0.79589,1.07265,1.0413,0.000177664,0.000177664,0.000177664
48,257.527,0.52691,0.45072,0.93247,0.78457,0.76578,0.80551,0.70441,0.79608,1.07938,1.02794,0.000145287,0.000145287,0.000145287
49,262.722,0.51637,0.44164,0.90887,0.77511,0.78412,0.80786,0.70797,0.79923,1.06038,1.03158,0.00011291,0.00011291,0.00011291
50,267.837,0.52998,0.44411,0.90205,0.78308,0.76889,0.81169,0.71506,0.79865,1.05352,1.03115,8.05331e-05,8.05331e-05,8.05331e-05
