epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.83721,0.55683,2.52099,1.15813,0.55828,0.55437,0.52491,0.37679,0.58657,2.65172,1.19967,0.0003334,0.0003334,0.0003334
2,15.3248,0.57254,1.69969,1.18555,0.67684,0.47756,0.57574,0.31361,0.85107,2.68311,1.54963,0.000670179,0.000670179,0.000670179
3,22.707,0.63893,1.64386,1.21989,0.70975,0.56527,0.60241,0.38686,0.8347,2.50267,1.48714,0.000993344,0.000993344,0.000993344
4,30.0362,0.63818,1.48267,1.20221,0.77423,0.44745,0.55386,0.30661,0.97106,2.72818,1.70776,0.00130289,0.00130289,0.00130289
5,37.5223,0.59735,1.37245,1.17105,0.58676,0.59563,0.6208,0.45371,0.78382,2.41044,1.45819,0.00153733,0.00153733,0.00153733
6,44.5722,0.66428,1.4219,1.24611,0.73273,0.5733,0.65057,0.37715,0.97727,2.47853,1.77848,0.00150492,0.00150492,0.00150492
7,51.514,0.62057,1.29027,1.22064,0.66042,0.53991,0.55292,0.36252,0.90228,2.59937,1.68801,0.0014725,0.0014725,0.0014725
8,59.427,0.60203,1.28647,1.19875,0.54652,0.46017,0.38847,0.21691,1.03464,2.63003,1.84407,0.00144009,0.00144009,0.00144009
9,66.916,0.60283,1.25169,1.20325,0.64017,0.65108,0.66278,0.47568,0.73015,2.22935,1.34962,0.00140767,0.00140767,0.00140767
10,73.857,0.63633,1.22516,1.22141,0.66735,0.57989,0.61993,0.38043,0.9297,1.96657,1.86104,0.00137525,0.00137525,0.00137525
11,80.8075,0.60337,1.17692,1.19186,0.7597,0.76989,0.82944,0.59626,0.63732,1.33113,1.32348,0.00134284,0.00134284,0.00134284
12,87.9072,0.61631,1.11495,1.19252,0.69352,0.67362,0.71389,0.52145,0.76476,1.54225,1.41438,0.00131042,0.00131042,0.00131042
13,94.7975,0.60175,1.06103,1.18678,0.77977,0.6921,0.77213,0.59741,0.6154,1.449,1.29439,0.001278,0.001278,0.001278
14,102.238,0.56676,1.04706,1.17307,0.7158,0.56837,0.69092,0.52624,0.69267,1.51618,1.2948,0.00124559,0.00124559,0.00124559
15,109.32,0.54359,0.97279,1.15624,0.73849,0.67539,0.76893,0.60815,0.64975,1.35716,1.30433,0.00121317,0.00121317,0.00121317
16,116.481,0.50831,0.91367,1.09976,0.7886,0.72575,0.8084,0.59292,0.71647,1.22303,1.4125,0.00118076,0.00118076,0.00118076
17,123.924,0.55224,0.9484,1.1517,0.85772,0.7262,0.81262,0.6229,0.65343,1.17207,1.27003,0.00114834,0.00114834,0.00114834
18,131.837,0.54382,0.93959,1.13975,0.73395,0.70836,0.77058,0.5617,0.65319,1.17542,1.32995,0.00111592,0.00111592,0.00111592
19,138.768,0.49789,0.85584,1.08916,0.89152,0.81665,0.88942,0.68228,0.57487,0.91933,1.25402,0.00108351,0.00108351,0.00108351
20,145.85,0.51647,0.89629,1.08834,0.68474,0.76452,0.78194,0.59994,0.64059,1.1768,1.3005,0.00105109,0.00105109,0.00105109
21,152.86,0.49524,0.83295,1.09178,0.79306,0.77313,0.85301,0.68171,0.58395,0.97382,1.16904,0.00101867,0.00101867,0.00101867
22,159.881,0.4923,0.80511,1.12015,0.76994,0.7965,0.85191,0.68213,0.5925,0.98176,1.21074,0.000986257,0.000986257,0.000986257
23,167.064,0.47882,0.77804,1.07198,0.86938,0.83042,0.89983,0.70065,0.61426,0.8217,1.25785,0.000953841,0.000953841,0.000953841
24,174.131,0.47604,0.73985,1.1005,0.92033,0.74941,0.88386,0.70151,0.56053,0.85876,1.18928,0.000921425,0.000921425,0.000921425
25,181.234,0.46584,0.71333,1.08478,0.84774,0.7748,0.85768,0.70045,0.52474,0.88049,1.14928,0.000889008,0.000889008,0.000889008
26,188.221,0.47878,0.70117,1.08962,0.81248,0.74563,0.83128,0.68024,0.55522,1.03335,1.18464,0.000856592,0.000856592,0.000856592
27,196.594,0.47485,0.69869,1.08934,0.86541,0.78857,0.87569,0.71974,0.53185,0.87959,1.14127,0.000824176,0.000824176,0.000824176
28,203.712,0.47136,0.72726,1.04619,0.86807,0.85816,0.87208,0.70291,0.51701,0.84081,1.12897,0.000791759,0.000791759,0.000791759
29,210.714,0.46307,0.7107,1.05358,0.80597,0.79188,0.85314,0.69376,0.53147,0.8643,1.15677,0.000759343,0.000759343,0.000759343
30,217.605,0.43637,0.63377,1.0299,0.81464,0.86798,0.86614,0.72414,0.52001,0.84764,1.13521,0.000726927,0.000726927,0.000726927
31,224.66,0.44059,0.65732,1.05348,0.83057,0.86175,0.86787,0.72591,0.49367,0.83305,1.08818,0.000694511,0.000694511,0.000694511
32,232.078,0.41953,0.66114,1.03685,0.83631,0.75685,0.86308,0.711,0.52331,0.89083,1.14527,0.000662094,0.000662094,0.000662094
33,239.072,0.43711,0.63763,1.03241,0.89767,0.83029,0.89332,0.7378,0.51511,0.74025,1.12917,0.000629678,0.000629678,0.000629678
34,245.937,0.43484,0.61849,1.03338,0.80942,0.89447,0.88468,0.73943,0.4948,0.72728,1.12813,0.000597262,0.000597262,0.000597262
35,252.983,0.42912,0.60822,1.04369,0.90029,0.84889,0.89148,0.74833,0.50514,0.6969,1.1224,0.000564845,0.000564845,0.000564845
36,261.002,0.40122,0.60397,1.01953,0.92186,0.78015,0.88736,0.74565,0.5004,0.71605,1.10619,0.000532429,0.000532429,0.000532429
37,268.526,0.39014,0.57255,1.01939,0.82065,0.83099,0.89052,0.75235,0.49115,0.71419,1.08015,0.000500013,0.000500013,0.000500013
38,275.485,0.37217,0.57674,1.01069,0.84059,0.80469,0.87595,0.73613,0.5093,0.82994,1.10891,0.000467596,0.000467596,0.000467596
39,282.452,0.36689,0.53166,0.98612,0.79556,0.85676,0.89652,0.76613,0.49917,0.69339,1.1184,0.00043518,0.00043518,0.00043518
40,289.467,0.37061,0.52375,0.9934,0.84588,0.83956,0.8994,0.75027,0.51239,0.67094,1.11809,0.000402764,0.000402764,0.000402764
41,299.436,0.30848,0.48162,0.93538,0.90371,0.79337,0.88797,0.73556,0.51337,0.74117,1.13187,0.000370347,0.000370347,0.000370347
42,306.432,0.2866,0.40727,0.91393,0.91511,0.79714,0.88195,0.70756,0.54365,0.73459,1.17434,0.000337931,0.000337931,0.000337931
43,313.461,0.28629,0.37801,0.9014,0.88781,0.83037,0.90355,0.76447,0.45386,0.62833,1.05849,0.000305515,0.000305515,0.000305515
44,320.482,0.27172,0.3865,0.90626,0.88457,0.87109,0.9082,0.76319,0.46921,0.64136,1.07488,0.000273098,0.000273098,0.000273098
45,328.765,0.2771,0.38094,0.90246,0.92254,0.86054,0.91392,0.75457,0.47555,0.59655,1.0905,0.000240682,0.000240682,0.000240682
46,336.015,0.26451,0.37989,0.90205,0.92895,0.84849,0.91557,0.75474,0.46798,0.60097,1.08432,0.000208266,0.000208266,0.000208266
47,342.906,0.26709,0.36312,0.88837,0.8983,0.86619,0.91304,0.76832,0.45551,0.64867,1.07689,0.00017585,0.00017585,0.00017585
48,349.892,0.256,0.34071,0.89406,0.94553,0.86009,0.91984,0.7733,0.46282,0.54814,1.06495,0.000143433,0.000143433,0.000143433
49,356.719,0.24477,0.32089,0.87069,0.93673,0.85268,0.91326,0.78168,0.457,0.52544,1.06387,0.000111017,0.000111017,0.000111017
50,364.056,0.24159,0.32002,0.86901,0.93352,0.83599,0.91394,0.79409,0.45341,0.53662,1.0625,7.86006e-05,7.86006e-05,7.86006e-05
