epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.53567,0.43275,5.0772,0.00988,0.00446,0.91129,0.22863,0.16176,0.32371,7.7191,0.00907,0.0003334,0.0003334,0.0003334
2,10.804,0.45581,4.53898,0.01037,0.00434,0.87748,0.31634,0.25167,0.39711,7.53056,0.01102,0.000670484,0.000670484,0.000670484
3,16.0658,0.50301,3.8339,0.012,0.74659,0.15292,0.44999,0.34288,0.47044,7.21563,0.01411,0.000994265,0.000994265,0.000994265
4,21.1675,0.53593,3.41506,0.01266,0.60952,0.37209,0.50872,0.37203,0.56722,6.4316,0.01975,0.00130474,0.00130474,0.00130474
5,26.2834,0.55861,3.17185,0.01377,0.59687,0.39078,0.50395,0.33176,0.63854,5.83549,0.02162,0.00154031,0.00154031,0.00154031
6,32.221,0.55539,2.80765,0.01368,0.50162,0.53739,0.52629,0.3712,0.68722,4.91493,0.02278,0.00150864,0.00150864,0.00150864
7,37.3354,0.54886,2.52455,0.01312,0.65212,0.60918,0.63238,0.45455,0.69313,4.38049,0.0252,0.00147696,0.00147696,0.00147696
8,42.4396,0.55693,2.27571,0.01395,0.7444,0.63648,0.69608,0.50677,0.72208,3.75163,0.0251,0.00144529,0.00144529,0.00144529
9,47.6445,0.50985,1.96842,0.01189,0.6229,0.65705,0.71775,0.55191,0.64361,3.24519,0.02145,0.00141362,0.00141362,0.00141362
10,53.3262,0.52352,1.78809,0.01199,0.64347,0.66998,0.69373,0.53696,0.60193,2.98174,0.01902,0.00138194,0.00138194,0.00138194
11,58.4979,0.57624,1.71636,0.01393,0.68639,0.66202,0.72243,0.52371,0.67771,2.90699,0.02621,0.00135027,0.00135027,0.00135027
12,63.5483,0.54907,1.57396,0.01274,0.68077,0.68686,0.7195,0.5404,0.62845,2.45165,0.0212,0.0013186,0.0013186,0.0013186
13,68.6281,0.51691,1.43825,0.01255,0.69914,0.70379,0.74047,0.57337,0.56126,2.35183,0.01967,0.00128692,0.00128692,0.00128692
14,73.6861,0.51806,1.40129,0.01251,0.78101,0.61663,0.69618,0.53428,0.55277,2.38425,0.01817,0.00125525,0.00125525,0.00125525
15,78.814,0.49225,1.25197,0.01143,0.69775,0.76771,0.78425,0.599,0.62143,1.92219,0.02176,0.00122358,0.00122358,0.00122358
16,84.1707,0.49777,1.22517,0.01174,0.67491,0.71185,0.70706,0.53857,0.61704,1.99036,0.0206,0.00119191,0.00119191,0.00119191
17,89.2817,0.49054,1.17687,0.01111,0.78036,0.6506,0.7419,0.59221,0.49147,1.86463,0.01615,0.00116023,0.00116023,0.00116023
18,94.3448,0.47545,1.06835,0.01062,0.79827,0.74256,0.78579,0.65535,0.49987,1.6479,0.01572,0.00112856,0.00112856,0.00112856
19,99.4751,0.44979,0.96278,0.01073,0.80275,0.74339,0.80423,0.64597,0.54012,1.5452,0.01694,0.00109689,0.00109689,0.00109689
20,104.564,0.46211,0.91799,0.01069,0.78972,0.73108,0.76596,0.64984,0.50985,1.48774,0.01545,0.00106521,0.00106521,0.00106521
21,109.63,0.48165,0.92412,0.01111,0.76795,0.67618,0.7398,0.61716,0.50844,1.49478,0.01623,0.00103354,0.00103354,0.00103354
22,114.689,0.45412,0.87577,0.01036,0.81342,0.75322,0.82026,0.63659,0.54218,1.31266,0.01732,0.00100187,0.00100187,0.00100187
