epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.34594,0.64711,2.50496,1.14889,0.55717,0.11273,0.47108,0.36458,0.56245,2.94111,1.10755,0.0003334,0.0003334,0.0003334
2,8.68088,0.71655,1.76118,1.20953,0.50743,0.56697,0.5515,0.39816,0.75915,2.41092,1.38646,0.00067027,0.00067027,0.00067027
3,13.0776,0.72376,1.58494,1.22191,0.45144,0.53235,0.44664,0.27671,0.97213,2.68524,1.70272,0.000993619,0.000993619,0.000993619
4,17.0402,0.73782,1.46828,1.19837,0.71317,0.3834,0.48715,0.31386,0.91119,3.73249,1.52907,0.00130345,0.00130345,0.00130345
5,20.8472,0.77593,1.41768,1.23469,0.82064,0.5856,0.65881,0.41847,0.85263,2.42373,1.58895,0.00153822,0.00153822,0.00153822
6,24.7496,0.7345,1.31278,1.20044,0.51558,0.63924,0.56854,0.36603,0.9203,2.59405,1.54246,0.00150603,0.00150603,0.00150603
7,28.6481,0.72276,1.23599,1.20262,0.69893,0.29829,0.29336,0.16823,1.2359,3.53031,1.89979,0.00147383,0.00147383,0.00147383
8,32.5798,0.73757,1.23764,1.20389,0.44536,0.5489,0.44134,0.2531,0.98848,2.43412,1.53231,0.00144164,0.00144164,0.00144164
9,36.467,0.69183,1.22488,1.17725,0.70907,0.59014,0.66948,0.50514,0.78061,1.92071,1.31937,0.00140944,0.00140944,0.00140944
10,40.3658,0.69355,1.11784,1.16386,0.80609,0.61508,0.71608,0.47689,0.88106,2.04649,1.43499,0.00137725,0.00137725,0.00137725
11,44.3219,0.69121,1.08237,1.16529,0.69635,0.63816,0.65265,0.47644,0.89591,1.74848,1.41747,0.00134505,0.00134505,0.00134505
12,48.2858,0.70425,1.0792,1.16706,0.74071,0.69894,0.71877,0.56085,0.7515,1.59418,1.24377,0.00131286,0.00131286,0.00131286
13,52.1936,0.66033,1.00103,1.13919,0.68831,0.54727,0.61561,0.44998,0.80537,1.66595,1.26132,0.00128066,0.00128066,0.00128066
14,56.0513,0.63721,0.93011,1.1191,0.74,0.64125,0.72267,0.58153,0.70557,1.53057,1.25506,0.00124847,0.00124847,0.00124847
15,59.9431,0.65497,0.939,1.12881,0.68341,0.82726,0.80889,0.58359,0.73011,1.34724,1.27459,0.00121627,0.00121627,0.00121627
16,63.8403,0.65439,0.97465,1.14237,0.86466,0.75295,0.84969,0.6394,0.73812,1.11741,1.292,0.00118408,0.00118408,0.00118408
17,67.7146,0.6339,0.89631,1.11349,0.69015,0.85741,0.79816,0.62341,0.67442,1.19702,1.18714,0.00115188,0.00115188,0.00115188
18,71.5417,0.61943,0.87979,1.1152,0.7871,0.80071,0.85051,0.66663,0.67781,1.06021,1.18674,0.00111969,0.00111969,0.00111969
19,75.7675,0.58432,0.83978,1.09274,0.7836,0.8014,0.83531,0.67812,0.5978,1.18594,1.09637,0.00108749,0.00108749,0.00108749
20,80.0055,0.58962,0.85279,1.0923,0.7529,0.78751,0.84554,0.69796,0.56158,1.09939,1.06025,0.0010553,0.0010553,0.0010553
21,84.7307,0.56949,0.78339,1.09774,0.82888,0.78423,0.84727,0.67759,0.6095,0.98244,1.13455,0.0010231,0.0010231,0.0010231
22,88.6468,0.55694,0.77403,1.06404,0.81761,0.74512,0.85782,0.68936,0.5735,1.03628,1.09497,0.00099091,0.00099091,0.00099091
23,92.4775,0.56879,0.77589,1.07821,0.8477,0.76293,0.81778,0.62029,0.70877,1.17062,1.23864,0.000958715,0.000958715,0.000958715
24,96.3055,0.56737,0.79579,1.07968,0.84147,0.79991,0.85911,0.68816,0.63676,0.93137,1.13856,0.000926521,0.000926521,0.000926521
