Iteration,PSO,GWO,WOA,ACO
1,0.9210046142356353,0.9257390643309515,0.9176168736485992,0.9223506700011582
2,0.9210046142356353,0.9257390643309515,0.92126677498792,0.9223506700011582
3,0.9210046142356353,0.9306245781816789,0.9263400178159145,0.9223506700011582
4,0.9210046142356353,0.9306245781816789,0.9263400178159145,0.9223506700011582
5,0.9210046142356353,0.9306245781816789,0.9263400178159145,0.9223506700011582
