epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.63165,0.50934,5.25361,1.14737,0.00829,0.89583,0.21432,0.16056,0.46726,6.86929,1.11631,0.0003334,0.0003334,0.0003334
2,10.9284,0.55814,4.80299,1.16312,0.00758,0.81042,0.33357,0.24299,0.51207,6.8208,1.24821,0.000670026,0.000670026,0.000670026
3,16.7112,0.60433,4.37938,1.20385,0.38342,0.22209,0.22158,0.14164,0.70598,6.61448,1.39005,0.000992879,0.000992879,0.000992879
4,22.004,0.67024,4.06666,1.24233,0.46792,0.05591,0.08398,0.04102,1.32135,7.45742,2.00462,0.00130196,0.00130196,0.00130196
5,27.214,0.72967,3.69227,1.25634,0.31895,0.17188,0.14706,0.08449,0.95232,6.26344,1.55502,0.00153584,0.00153584,0.00153584
6,32.4864,0.78138,3.26755,1.32524,0.29808,0.46354,0.37356,0.23009,0.7905,5.01799,1.54402,0.00150305,0.00150305,0.00150305
7,38.5636,0.74102,3.10884,1.28633,0.36407,0.34687,0.35293,0.19731,0.78532,4.52416,1.46413,0.00147026,0.00147026,0.00147026
8,43.7836,0.70306,2.70954,1.26058,0.42638,0.45898,0.38009,0.21128,0.94588,4.27432,1.6595,0.00143746,0.00143746,0.00143746
9,49.0385,0.70876,2.45357,1.25406,0.45584,0.48125,0.41238,0.24405,0.86719,3.71241,1.51883,0.00140467,0.00140467,0.00140467
10,54.2296,0.70644,2.44664,1.26875,0.55826,0.54525,0.51911,0.33847,0.78566,3.15538,1.35521,0.00137188,0.00137188,0.00137188
11,59.4534,0.69967,2.12997,1.24985,0.54759,0.49062,0.48028,0.30264,0.80272,2.83214,1.37287,0.00133909,0.00133909,0.00133909
12,64.6501,0.68983,1.98736,1.23686,0.57491,0.49479,0.52244,0.32938,0.79764,2.76813,1.42691,0.0013063,0.0013063,0.0013063
13,69.7341,0.69498,1.79718,1.19216,0.65353,0.63588,0.66121,0.45354,0.8315,2.43552,1.49903,0.00127351,0.00127351,0.00127351
14,74.9005,0.67139,1.6033,1.22675,0.66165,0.6611,0.65062,0.45724,0.79459,2.21542,1.40985,0.00124072,0.00124072,0.00124072
15,80.2838,0.67285,1.54188,1.19689,0.76948,0.64328,0.71027,0.49056,0.73767,2.00798,1.30306,0.00120793,0.00120793,0.00120793
16,85.7982,0.63937,1.49942,1.17169,0.72736,0.60534,0.6833,0.47799,0.67654,2.09839,1.28134,0.00117514,0.00117514,0.00117514
17,90.932,0.64163,1.53658,1.20897,0.66086,0.68114,0.70544,0.47157,0.74452,1.91164,1.40478,0.00114235,0.00114235,0.00114235
18,96.0606,0.64386,1.36916,1.17713,0.6699,0.6125,0.62708,0.43776,0.63643,2.10754,1.20348,0.00110956,0.00110956,0.00110956
19,101.206,0.62392,1.24095,1.16332,0.68757,0.6971,0.72269,0.56384,0.66208,1.6356,1.24187,0.00107677,0.00107677,0.00107677
20,106.66,0.59836,1.20436,1.15843,0.73098,0.66714,0.72168,0.56078,0.67808,1.59614,1.24895,0.00104398,0.00104398,0.00104398
21,111.783,0.58624,1.12884,1.13712,0.80125,0.59792,0.71885,0.57127,0.63552,1.56186,1.21244,0.00101118,0.00101118,0.00101118
22,117,0.56565,1.045,1.12476,0.76609,0.68542,0.75612,0.58661,0.64514,1.44417,1.19693,0.000978394,0.000978394,0.000978394
23,122.214,0.58193,1.10304,1.16804,0.7203,0.64961,0.71742,0.55326,0.70686,1.685,1.2684,0.000945603,0.000945603,0.000945603
24,127.408,0.583,1.03349,1.12672,0.72732,0.82396,0.82175,0.66662,0.62149,1.19267,1.16943,0.000912813,0.000912813,0.000912813
25,132.588,0.57494,0.99055,1.11469,0.76281,0.64896,0.7534,0.56863,0.67893,1.51173,1.2615,0.000880022,0.000880022,0.000880022
26,137.774,0.52544,0.95226,1.11274,0.78346,0.66217,0.73753,0.55325,0.68432,1.58389,1.25289,0.000847231,0.000847231,0.000847231
27,142.921,0.54203,0.91734,1.12237,0.71699,0.66564,0.6868,0.54152,0.65577,1.50021,1.22909,0.00081444,0.00081444,0.00081444
