epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.25818,0.87884,2.57312,1.14433,0.00396,0.95161,0.48814,0.36794,0.80018,3.3376,1.1971,0.0003334,0.0003334,0.0003334
2,10.0027,0.90574,1.93634,1.19409,0.00398,0.94777,0.5918,0.44744,0.84413,3.14847,1.22825,0.00067033,0.00067033,0.00067033
3,15.1943,1.00382,1.68212,1.21696,0.83363,0.12939,0.39354,0.23772,1.1123,3.18058,1.52388,0.0009938,0.0009938,0.0009938
4,20.2481,1.00482,1.57658,1.22873,0.61888,0.42633,0.56037,0.35449,1.21245,2.90681,1.60314,0.00130381,0.00130381,0.00130381
5,24.8106,1.05736,1.49085,1.23143,0.17289,0.26728,0.10025,0.02889,2.36884,3.69702,2.9601,0.00153881,0.00153881,0.00153881
6,29.3836,1.03568,1.39633,1.22003,0.35185,0.50501,0.40832,0.21669,1.66202,2.88901,2.04229,0.00150676,0.00150676,0.00150676
7,33.933,1.09141,1.4677,1.25394,0.35793,0.44475,0.35744,0.20329,1.55774,2.95022,1.80267,0.00147471,0.00147471,0.00147471
8,38.5555,1.07874,1.43822,1.24564,0.52773,0.50861,0.53031,0.34373,1.26815,2.8211,1.56568,0.00144266,0.00144266,0.00144266
9,43.9863,1.02851,1.33226,1.21515,0.65213,0.51229,0.61296,0.39826,1.26214,2.44203,1.53787,0.00141062,0.00141062,0.00141062
10,48.6277,1.04776,1.28124,1.22531,0.59792,0.63479,0.60426,0.42416,1.10277,2.00545,1.41917,0.00137857,0.00137857,0.00137857
11,53.2254,0.9746,1.19759,1.18164,0.74888,0.61858,0.73668,0.51451,1.15148,1.96161,1.51191,0.00134652,0.00134652,0.00134652
12,57.8806,0.98304,1.14285,1.17361,0.74757,0.77919,0.78233,0.57573,1.0082,1.48712,1.41314,0.00131447,0.00131447,0.00131447
13,62.4803,0.96355,1.1415,1.16198,0.72857,0.66793,0.79837,0.57902,1.05651,1.6868,1.42848,0.00128242,0.00128242,0.00128242
14,67.1839,0.92666,1.10797,1.17432,0.73685,0.7308,0.76693,0.53492,1.0102,1.51032,1.40554,0.00125037,0.00125037,0.00125037
15,71.7991,0.90277,1.02073,1.14441,0.72665,0.76986,0.79055,0.61493,0.89702,1.387,1.29812,0.00121833,0.00121833,0.00121833
16,76.4627,0.89027,1.04999,1.14495,0.83776,0.72493,0.84268,0.69485,0.84262,1.09389,1.245,0.00118628,0.00118628,0.00118628
17,81.324,0.92677,1.09228,1.19471,0.80757,0.77716,0.83607,0.62345,1.02039,1.26548,1.39423,0.00115423,0.00115423,0.00115423
18,86.3952,0.8864,0.96692,1.15478,0.79661,0.77748,0.83871,0.64185,0.93094,1.12313,1.25022,0.00112218,0.00112218,0.00112218
19,91.1685,0.84494,0.93967,1.12937,0.79711,0.60126,0.78362,0.58516,0.93756,1.3794,1.27966,0.00109013,0.00109013,0.00109013
20,95.8414,0.80233,0.89144,1.08534,0.84686,0.77344,0.83588,0.6604,0.85288,1.18031,1.23587,0.00105809,0.00105809,0.00105809
21,100.531,0.79486,0.86488,1.08919,0.81526,0.78237,0.81826,0.65265,0.85744,1.10097,1.24207,0.00102604,0.00102604,0.00102604
22,105.168,0.80638,0.85851,1.09117,0.76502,0.77995,0.83219,0.68593,0.80829,1.08068,1.1839,0.00099399,0.00099399,0.00099399
