epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.51137,0.9729,2.49457,1.14379,0.86474,0.04878,0.39498,0.28319,0.98149,2.9974,1.15301,0.0003334,0.0003334,0.0003334
2,8.5554,1.01594,1.66955,1.17786,0.79718,0.40903,0.6347,0.44331,1.13438,2.75434,1.32325,0.00067014,0.00067014,0.00067014
3,12.668,1.07139,1.52088,1.20293,0.52177,0.55018,0.5131,0.33168,1.43767,2.48815,1.50353,0.000993226,0.000993226,0.000993226
4,16.5834,1.10143,1.44537,1.17069,0.4979,0.4488,0.45222,0.25666,1.83533,2.57281,1.8589,0.00130266,0.00130266,0.00130266
5,20.5069,1.16054,1.45485,1.22098,0.61556,0.46867,0.52761,0.33354,1.57633,2.54009,1.71601,0.00153695,0.00153695,0.00153695
6,24.3768,1.16085,1.39024,1.21202,0.3906,0.39654,0.40595,0.22531,2.03323,2.60711,2.14522,0.00150444,0.00150444,0.00150444
7,28.2748,1.08093,1.32261,1.18139,0.73413,0.5209,0.59387,0.36884,1.60561,2.16908,1.57723,0.00147193,0.00147193,0.00147193
8,32.1935,1.09853,1.26076,1.19898,0.71493,0.66792,0.72135,0.46311,1.46877,1.77579,1.55369,0.00143942,0.00143942,0.00143942
9,36.1119,1.08533,1.19164,1.19196,0.73817,0.67366,0.7598,0.53582,1.35826,1.6167,1.44899,0.00140691,0.00140691,0.00140691
10,40.0663,1.01339,1.15236,1.15433,0.66174,0.50902,0.55425,0.40455,1.35045,1.84309,1.45428,0.0013744,0.0013744,0.0013744
11,43.9949,1.08766,1.1751,1.20745,0.6729,0.69608,0.73024,0.50314,1.3189,1.58189,1.39928,0.00134189,0.00134189,0.00134189
12,47.9292,1.07578,1.12837,1.19818,0.83166,0.52714,0.67748,0.44185,1.58656,1.79101,1.70515,0.00130937,0.00130937,0.00130937
13,51.7867,0.96171,1.01966,1.12985,0.73007,0.64105,0.73759,0.47363,1.3517,1.5337,1.36963,0.00127686,0.00127686,0.00127686
14,55.6621,0.93929,0.99665,1.09675,0.58853,0.67954,0.65476,0.44735,1.41149,1.73449,1.45503,0.00124435,0.00124435,0.00124435
15,59.817,0.98624,1.0109,1.15342,0.75281,0.45612,0.56024,0.38224,1.39969,2.29088,1.49113,0.00121184,0.00121184,0.00121184
16,63.9924,0.92781,0.9766,1.12272,0.88551,0.64985,0.81293,0.5618,1.2417,1.36517,1.36104,0.00117933,0.00117933,0.00117933
17,67.8574,0.92354,0.91877,1.10795,0.69985,0.74608,0.77388,0.57092,1.25435,1.31999,1.38675,0.00114682,0.00114682,0.00114682
18,71.8299,0.89857,0.87175,1.09504,0.75141,0.73966,0.82072,0.62653,1.10835,1.12037,1.27627,0.00111431,0.00111431,0.00111431
19,75.7026,0.89186,0.80794,1.10488,0.6361,0.66851,0.72724,0.54638,1.23303,1.51058,1.3302,0.00108179,0.00108179,0.00108179
20,79.6098,0.90143,0.80349,1.10516,0.79839,0.74394,0.81369,0.61873,1.13226,1.13682,1.28785,0.00104928,0.00104928,0.00104928
21,84.2714,0.83995,0.78266,1.06304,0.77295,0.70904,0.79033,0.56064,1.30402,1.36793,1.46392,0.00101677,0.00101677,0.00101677
22,88.2458,0.87288,0.85161,1.10016,0.7695,0.62846,0.73241,0.55597,1.18594,1.39947,1.27191,0.00098426,0.00098426,0.00098426
23,92.1317,0.83259,0.75397,1.07668,0.71492,0.70182,0.75714,0.56617,1.19997,1.31895,1.28172,0.000951749,0.000951749,0.000951749
24,96.0646,0.82541,0.75748,1.08463,0.90507,0.69287,0.82272,0.64576,1.04451,0.98636,1.20811,0.000919237,0.000919237,0.000919237
25,99.9623,0.81602,0.74777,1.05293,0.73749,0.65387,0.75115,0.5831,1.08248,1.30583,1.24388,0.000886726,0.000886726,0.000886726
26,103.884,0.78901,0.72804,1.05914,0.75373,0.69804,0.73049,0.54854,1.12334,1.33272,1.25527,0.000854215,0.000854215,0.000854215
27,107.838,0.73112,0.68792,1.00979,0.67265,0.76521,0.74156,0.51497,1.28544,1.21025,1.39287,0.000821703,0.000821703,0.000821703
28,111.782,0.7696,0.67183,1.04412,0.89136,0.70772,0.83403,0.64153,1.13351,1.01441,1.21259,0.000789192,0.000789192,0.000789192
29,115.657,0.76263,0.69014,1.03222,0.84693,0.71243,0.81221,0.6453,1.07132,0.97932,1.18218,0.00075668,0.00075668,0.00075668
30,119.564,0.77203,0.66806,1.05046,0.80452,0.80434,0.84985,0.68345,0.97608,0.91719,1.15947,0.000724169,0.000724169,0.000724169
31,123.525,0.7146,0.63347,1.0159,0.79563,0.77464,0.85637,0.68297,0.99553,0.9136,1.15925,0.000691658,0.000691658,0.000691658
32,127.669,0.74431,0.65252,1.03297,0.76955,0.81054,0.82598,0.65027,1.02581,0.94116,1.18077,0.000659146,0.000659146,0.000659146
33,131.991,0.69355,0.59037,1.01012,0.87659,0.73916,0.84706,0.69617,0.91927,0.8981,1.11686,0.000626635,0.000626635,0.000626635
34,135.897,0.71984,0.5995,1.04107,0.84403,0.75664,0.85282,0.68294,1.04371,0.86829,1.19579,0.000594123,0.000594123,0.000594123
35,139.799,0.71149,0.60928,1.01157,0.90101,0.77504,0.88793,0.68992,1.01829,0.81349,1.19306,0.000561612,0.000561612,0.000561612
36,143.688,0.6985,0.55651,1.0143,0.86674,0.76206,0.83646,0.64767,1.02799,0.97626,1.21288,0.000529101,0.000529101,0.000529101
37,147.589,0.71071,0.58925,1.02437,0.88846,0.75083,0.84675,0.68081,0.9779,0.97838,1.17303,0.000496589,0.000496589,0.000496589
38,151.496,0.67778,0.54715,0.99547,0.87501,0.7753,0.8597,0.66628,0.98286,0.98214,1.16906,0.000464078,0.000464078,0.000464078
39,155.396,0.66151,0.55897,1.00625,0.80093,0.76837,0.83195,0.67577,0.92491,1.00305,1.13266,0.000431566,0.000431566,0.000431566
40,159.34,0.63241,0.52559,1.00127,0.87107,0.77678,0.84811,0.6743,0.91055,0.8454,1.11269,0.000399055,0.000399055,0.000399055
41,165.294,0.59035,0.60144,0.95919,0.89623,0.75678,0.84991,0.68451,0.95067,0.99341,1.13553,0.000366543,0.000366543,0.000366543
