epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.5978,0.82184,5.31379,1.10934,0.0063,0.89132,0.28045,0.23334,0.70007,8.44195,1.18201,0.0003334,0.0003334,0.0003334
2,10.9646,0.99592,4.40688,1.16023,0.00627,0.89516,0.28479,0.21153,0.8687,8.42714,1.29945,0.000670195,0.000670195,0.000670195
3,16.3485,1.11703,3.91153,1.17512,0.00452,0.90745,0.27836,0.1641,1.0763,8.23729,1.4557,0.000993393,0.000993393,0.000993393
4,21.6129,1.19396,3.69687,1.20889,0.00428,0.86367,0.126,0.08425,1.46528,8.33654,1.64152,0.00130299,0.00130299,0.00130299
5,26.8878,1.21522,3.50812,1.23616,0.36841,0.36406,0.38366,0.20417,1.32537,7.15497,1.644,0.00153749,0.00153749,0.00153749
6,32.184,1.25634,3.12079,1.28409,0.51191,0.58641,0.53481,0.35198,1.19886,6.2169,1.57733,0.00150512,0.00150512,0.00150512
7,38.253,1.23287,2.83414,1.26062,0.47136,0.47023,0.40108,0.24435,1.48489,5.84672,1.923,0.00147274,0.00147274,0.00147274
8,43.6425,1.25478,2.62824,1.25597,0.68192,0.61559,0.59869,0.39265,1.30109,4.83672,1.62099,0.00144036,0.00144036,0.00144036
9,49.3131,1.22271,2.47188,1.24648,0.55536,0.48291,0.4809,0.30922,1.37355,4.51458,1.59083,0.00140798,0.00140798,0.00140798
10,54.5884,1.25289,2.22357,1.23443,0.49308,0.55146,0.50427,0.3335,1.58134,4.06067,1.76357,0.00137561,0.00137561,0.00137561
11,59.7617,1.2714,2.14391,1.26159,0.51959,0.50614,0.46763,0.31074,1.27765,3.87815,1.50272,0.00134323,0.00134323,0.00134323
12,64.9099,1.18483,1.83732,1.20414,0.63619,0.61482,0.64955,0.45458,1.21408,2.73268,1.53406,0.00131085,0.00131085,0.00131085
13,70.1168,1.19136,1.79405,1.23718,0.62068,0.55811,0.54914,0.31942,1.81065,2.88186,2.19277,0.00127848,0.00127848,0.00127848
14,75.3466,1.21359,1.58504,1.19221,0.65569,0.56413,0.61001,0.38658,1.25025,2.6117,1.46159,0.0012461,0.0012461,0.0012461
15,80.5433,1.17429,1.5203,1.21935,0.64292,0.61521,0.62993,0.41877,1.28987,2.39734,1.54161,0.00121372,0.00121372,0.00121372
16,85.7857,1.1708,1.49847,1.2281,0.63946,0.69523,0.66953,0.49214,1.22029,2.0253,1.53406,0.00118135,0.00118135,0.00118135
17,90.9945,1.15501,1.49612,1.19902,0.67835,0.58213,0.65991,0.48022,1.17919,1.98667,1.47709,0.00114897,0.00114897,0.00114897
18,96.1422,1.09697,1.34997,1.16966,0.76786,0.67382,0.75446,0.59368,1.00446,1.75104,1.33143,0.00111659,0.00111659,0.00111659
19,101.413,1.06834,1.31234,1.14632,0.81872,0.72389,0.80828,0.64982,1.07877,1.46825,1.32196,0.00108422,0.00108422,0.00108422
20,106.912,1.0527,1.2185,1.17525,0.76935,0.68776,0.76449,0.61063,1.0954,1.52168,1.37516,0.00105184,0.00105184,0.00105184
21,112.428,1.01254,1.21041,1.14921,0.73225,0.73123,0.76899,0.61147,1.04393,1.40832,1.33978,0.00101946,0.00101946,0.00101946
22,117.979,1.00694,1.09124,1.1173,0.65134,0.78478,0.74181,0.58277,1.00956,1.60041,1.30007,0.000987086,0.000987086,0.000987086
23,123.275,1.04153,1.08763,1.14779,0.67934,0.68011,0.67885,0.51165,1.10367,1.86115,1.31858,0.000954709,0.000954709,0.000954709
24,128.489,1.01973,1.07894,1.14623,0.76985,0.80244,0.82855,0.63501,1.06456,1.24389,1.27276,0.000922332,0.000922332,0.000922332
25,133.734,0.95236,1.01022,1.11329,0.81107,0.77995,0.83262,0.6621,0.95669,1.22276,1.22587,0.000889955,0.000889955,0.000889955
26,139.006,0.97522,0.98138,1.12319,0.78834,0.79147,0.82959,0.6563,0.98218,1.16023,1.29877,0.000857578,0.000857578,0.000857578
27,144.258,0.93829,0.9264,1.09736,0.79567,0.7362,0.83093,0.65264,1.05367,1.04972,1.30427,0.000825201,0.000825201,0.000825201
28,149.449,0.96474,0.9588,1.1134,0.79445,0.78763,0.83855,0.66589,0.95938,1.07329,1.25124,0.000792824,0.000792824,0.000792824
29,154.628,0.91048,0.87754,1.09134,0.80095,0.71758,0.78421,0.64032,0.96948,1.24153,1.21071,0.000760447,0.000760447,0.000760447
30,159.831,0.92313,0.86336,1.09372,0.71533,0.75925,0.77375,0.62948,0.8781,1.22711,1.18704,0.000728071,0.000728071,0.000728071
31,165.113,0.88376,0.8644,1.07216,0.78564,0.61608,0.70476,0.58835,0.85172,1.35578,1.17347,0.000695694,0.000695694,0.000695694
32,170.3,0.90589,0.85744,1.11401,0.80135,0.75958,0.83672,0.71374,0.803,1.01598,1.14074,0.000663317,0.000663317,0.000663317
33,175.589,0.83029,0.78128,1.06632,0.77202,0.78106,0.82299,0.68091,0.85087,1.1126,1.14376,0.00063094,0.00063094,0.00063094
34,181.124,0.87988,0.81206,1.06215,0.81917,0.71554,0.82598,0.66781,0.94051,1.05649,1.20243,0.000598563,0.000598563,0.000598563
35,186.489,0.83579,0.80708,1.04723,0.76851,0.80619,0.8445,0.70383,0.83995,0.96812,1.15314,0.000566186,0.000566186,0.000566186
36,191.987,0.80748,0.72825,1.0284,0.88132,0.71582,0.84853,0.72365,0.83978,0.86166,1.1521,0.000533809,0.000533809,0.000533809
37,197.181,0.82149,0.73966,1.06027,0.81055,0.7596,0.85084,0.72928,0.81257,0.88799,1.14213,0.000501432,0.000501432,0.000501432
38,202.376,0.80862,0.67182,1.02921,0.78473,0.85921,0.8581,0.73409,0.80525,0.89812,1.16154,0.000469056,0.000469056,0.000469056
39,207.627,0.79299,0.68979,1.0393,0.80893,0.78418,0.8655,0.74214,0.83372,0.81994,1.18282,0.000436679,0.000436679,0.000436679
40,212.942,0.77873,0.66764,1.00821,0.81901,0.79992,0.87422,0.76035,0.80808,0.83355,1.13629,0.000404302,0.000404302,0.000404302
41,220.209,0.61645,0.67111,0.94698,0.82081,0.77326,0.8427,0.72663,0.86143,0.91604,1.16567,0.000371925,0.000371925,0.000371925
42,225.376,0.62139,0.63268,0.9537,0.79971,0.79992,0.85869,0.74694,0.81904,0.85778,1.1869,0.000339548,0.000339548,0.000339548
43,230.523,0.58165,0.57117,0.94069,0.81913,0.8076,0.87085,0.7447,0.79132,0.92808,1.16977,0.000307171,0.000307171,0.000307171
44,235.67,0.56811,0.56033,0.9099,0.80449,0.86346,0.88327,0.74624,0.79422,0.84978,1.17717,0.000274794,0.000274794,0.000274794
45,240.795,0.55546,0.49789,0.93011,0.86095,0.84823,0.90039,0.76254,0.79101,0.7992,1.18064,0.000242417,0.000242417,0.000242417
46,246.091,0.5496,0.50482,0.9376,0.8656,0.82335,0.89742,0.76644,0.78492,0.81204,1.17593,0.000210041,0.000210041,0.000210041
47,251.691,0.53845,0.49835,0.9164,0.85485,0.86329,0.89928,0.76004,0.78235,0.80738,1.17295,0.000177664,0.000177664,0.000177664
48,256.763,0.52624,0.46409,0.91487,0.8709,0.83525,0.89878,0.76144,0.78899,0.80213,1.16594,0.000145287,0.000145287,0.000145287
49,262.329,0.51224,0.42633,0.91652,0.88709,0.80338,0.89431,0.76756,0.76499,0.82301,1.1717,0.00011291,0.00011291,0.00011291
50,267.538,0.53787,0.47483,0.91988,0.88033,0.80868,0.8948,0.76743,0.75906,0.81613,1.16858,8.05331e-05,8.05331e-05,8.05331e-05
