epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.47004,0.94786,2.51039,1.14454,0.38603,0.37557,0.35935,0.2499,0.95736,3.09181,1.26868,0.0003334,0.0003334,0.0003334
2,8.49364,1.08348,1.68691,1.2083,0.54054,0.41874,0.50762,0.38318,0.99738,2.67159,1.33751,0.00067014,0.00067014,0.00067014
3,12.5762,1.05222,1.5175,1.17703,0.49993,0.49002,0.48185,0.27401,1.56252,2.87785,1.79258,0.000993226,0.000993226,0.000993226
4,16.4703,1.07649,1.44546,1.1848,0.42768,0.52842,0.45125,0.25181,1.43578,2.89387,1.71355,0.00130266,0.00130266,0.00130266
5,20.3681,1.18264,1.52592,1.24966,0.57985,0.55261,0.56174,0.33719,1.77664,2.30161,2.0585,0.00153695,0.00153695,0.00153695
6,24.294,1.12385,1.38149,1.19923,0.58336,0.56452,0.5668,0.31523,1.70418,2.69154,2.03283,0.00150444,0.00150444,0.00150444
7,28.1717,1.08686,1.29735,1.18916,0.52999,0.47273,0.46318,0.26323,2.23272,3.29266,2.26494,0.00147193,0.00147193,0.00147193
8,32.1452,1.13868,1.23517,1.21639,0.69567,0.65989,0.67083,0.48603,1.41919,2.00872,1.62452,0.00143942,0.00143942,0.00143942
9,36.071,1.1034,1.23027,1.2013,0.78662,0.65975,0.76719,0.49567,1.38262,1.956,1.60111,0.00140691,0.00140691,0.00140691
10,40.0126,1.06524,1.15184,1.15373,0.68909,0.62923,0.68636,0.46103,1.35639,1.8485,1.54424,0.0013744,0.0013744,0.0013744
11,43.9675,1.11022,1.14613,1.18734,0.74528,0.73579,0.76456,0.54153,1.21726,1.58461,1.45648,0.00134189,0.00134189,0.00134189
12,48.2027,1.04616,1.1183,1.15662,0.63243,0.62882,0.62784,0.40147,1.43523,2.08679,1.64418,0.00130937,0.00130937,0.00130937
13,52.4751,1.00061,1.01789,1.15449,0.7188,0.65245,0.69625,0.49434,1.23876,1.70882,1.4695,0.00127686,0.00127686,0.00127686
14,56.3706,0.9946,1.01546,1.14341,0.64773,0.65039,0.70573,0.5356,1.13617,1.72756,1.44198,0.00124435,0.00124435,0.00124435
15,60.2327,0.99108,0.97883,1.14639,0.69842,0.70732,0.70837,0.51955,1.18446,1.57642,1.41805,0.00121184,0.00121184,0.00121184
16,64.1733,0.99392,0.96292,1.1254,0.73108,0.71925,0.7272,0.50541,1.44564,1.56882,1.57897,0.00117933,0.00117933,0.00117933
17,68.0553,0.93287,0.9279,1.12223,0.79088,0.68894,0.77534,0.59216,1.10789,1.30954,1.36538,0.00114682,0.00114682,0.00114682
18,71.9323,0.93053,0.88203,1.10695,0.69657,0.81106,0.78448,0.61868,1.09771,1.26253,1.3532,0.00111431,0.00111431,0.00111431
19,75.766,0.91402,0.88465,1.10768,0.80055,0.81429,0.86122,0.68818,0.99912,1.00928,1.30914,0.00108179,0.00108179,0.00108179
20,79.7544,0.92732,0.86535,1.13164,0.82669,0.78512,0.84748,0.66574,1.00872,1.16181,1.28563,0.00104928,0.00104928,0.00104928
