epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
16,579.162,0.26481,0.83421,0.3329,0.66136,0.7285,0.73816,0.60923,0.20829,0.7096,0.30948,0.00119083,0.00119083,0.00119083
17,613.944,0.23917,0.72326,0.30695,0.81927,0.67086,0.77061,0.62346,0.21333,0.71108,0.32895,0.00115909,0.00115909,0.00115909
18,648.955,0.24116,0.65642,0.2898,0.6938,0.85824,0.82754,0.6853,0.19582,0.73654,0.27105,0.00112734,0.00112734,0.00112734
19,684.554,0.25046,0.63073,0.32088,0.79247,0.78142,0.83079,0.67276,0.21758,0.57237,0.3334,0.0010956,0.0010956,0.0010956
20,719.953,0.22648,0.64716,0.3,0.67849,0.75258,0.77435,0.6417,0.22019,0.77025,0.29625,0.00106385,0.00106385,0.00106385
21,754.638,0.21825,0.63954,0.2722,0.76257,0.73228,0.80115,0.66668,0.19245,0.59222,0.28344,0.00103211,0.00103211,0.00103211
22,789.171,0.22593,0.55113,0.32029,0.83102,0.74227,0.80959,0.69042,0.18623,0.59878,0.24832,0.00100036,0.00100036,0.00100036
23,824.236,0.22178,0.57195,0.28769,0.70512,0.83791,0.81798,0.70947,0.19764,0.56013,0.24623,0.000968619,0.000968619,0.000968619
24,859.673,0.24279,0.57498,0.31307,0.72145,0.80749,0.77538,0.66322,0.19751,0.61142,0.28384,0.000936875,0.000936875,0.000936875
25,895.761,0.21583,0.5418,0.27589,0.83099,0.77382,0.87128,0.75675,0.18034,0.50678,0.24815,0.00090513,0.00090513,0.00090513
26,931.398,0.20333,0.52837,0.26261,0.78211,0.71096,0.81996,0.69804,0.19007,0.64741,0.27328,0.000873386,0.000873386,0.000873386
27,967.177,0.19627,0.53144,0.26776,0.76953,0.74902,0.82093,0.71807,0.20204,0.6068,0.25958,0.000841641,0.000841641,0.000841641
28,1002.28,0.19439,0.47922,0.24504,0.81724,0.78262,0.86837,0.72268,0.20358,0.56356,0.32068,0.000809897,0.000809897,0.000809897
29,1036.99,0.18966,0.46345,0.21788,0.78436,0.74725,0.82446,0.6956,0.17918,0.63655,0.29063,0.000778152,0.000778152,0.000778152
30,1072.01,0.17838,0.44589,0.22293,0.81375,0.76787,0.82265,0.73458,0.15808,0.57258,0.22833,0.000746407,0.000746407,0.000746407
31,1106.62,0.1612,0.44871,0.19475,0.86121,0.75656,0.87572,0.78092,0.15693,0.49109,0.23924,0.000714663,0.000714663,0.000714663
32,1141.8,0.17544,0.42195,0.21795,0.80922,0.81982,0.87026,0.74442,0.16718,0.48432,0.24975,0.000682918,0.000682918,0.000682918
33,1176.6,0.16497,0.45085,0.20011,0.74112,0.82144,0.86618,0.74533,0.16573,0.56107,0.24815,0.000651174,0.000651174,0.000651174
34,1211.63,0.18038,0.43727,0.22714,0.82453,0.77273,0.85816,0.75431,0.16305,0.51115,0.22131,0.000619429,0.000619429,0.000619429
35,1247.66,0.14885,0.38736,0.18429,0.81087,0.77141,0.83737,0.74662,0.16214,0.56002,0.23428,0.000587685,0.000587685,0.000587685
36,1283.22,0.15652,0.3705,0.18104,0.8556,0.78232,0.83612,0.75988,0.16293,0.50232,0.23457,0.00055594,0.00055594,0.00055594
37,1318.88,0.15108,0.37757,0.1691,0.85342,0.78726,0.88173,0.79795,0.15058,0.528,0.20208,0.000524195,0.000524195,0.000524195
38,1355,0.14199,0.35739,0.17336,0.85269,0.80774,0.87783,0.79695,0.16313,0.46512,0.21216,0.000492451,0.000492451,0.000492451
39,1391.11,0.14073,0.3473,0.1834,0.83796,0.81049,0.87458,0.79839,0.16475,0.50563,0.20378,0.000460706,0.000460706,0.000460706
40,1428.15,0.14399,0.3535,0.16942,0.83662,0.86198,0.87386,0.78985,0.17594,0.45359,0.23555,0.000428962,0.000428962,0.000428962
41,1465.49,0.12882,0.32917,0.1432,0.88561,0.7771,0.87172,0.77991,0.13803,0.51068,0.18784,0.000397217,0.000397217,0.000397217
42,1501.91,0.13178,0.34569,0.16739,0.84345,0.80345,0.83877,0.75396,0.14873,0.55837,0.2433,0.000365473,0.000365473,0.000365473
43,1537.82,0.13947,0.32748,0.17017,0.85809,0.77012,0.83676,0.74739,0.1434,0.56286,0.2085,0.000333728,0.000333728,0.000333728
44,1573.98,0.12325,0.30856,0.15471,0.88108,0.80968,0.86728,0.77612,0.14345,0.49151,0.2095,0.000301983,0.000301983,0.000301983
45,1610.43,0.11551,0.28001,0.13234,0.87197,0.79595,0.86345,0.78353,0.13955,0.52801,0.19168,0.000270239,0.000270239,0.000270239
46,1646.15,0.12476,0.30322,0.14975,0.86649,0.844,0.89049,0.79951,0.15698,0.44174,0.22767,0.000238494,0.000238494,0.000238494
47,1682.19,0.11711,0.27627,0.13162,0.8351,0.80005,0.8762,0.79963,0.14119,0.48696,0.19875,0.00020675,0.00020675,0.00020675
48,1718.78,0.11178,0.28158,0.12258,0.89889,0.80342,0.88321,0.80953,0.14022,0.48004,0.20145,0.000175005,0.000175005,0.000175005
49,1755.38,0.11577,0.27384,0.13528,0.89109,0.79026,0.88092,0.81527,0.13383,0.49161,0.1784,0.000143261,0.000143261,0.000143261
50,1792.1,0.11605,0.25845,0.13471,0.87227,0.78065,0.87515,0.80559,0.13962,0.49538,0.20252,0.000111516,0.000111516,0.000111516
