epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.54235,0.92532,5.65854,0.0108,0.00416,0.95161,0.22307,0.16624,0.60876,8.54756,0.01103,0.0003334,0.0003334,0.0003334
2,10.8025,0.88119,5.03683,0.01035,0.00403,0.95968,0.33785,0.29059,0.76302,8.44186,0.01348,0.000670417,0.000670417,0.000670417
3,16.0273,1.01968,4.41246,0.01276,0.00408,0.97581,0.45271,0.35436,0.92817,8.04995,0.01691,0.000994063,0.000994063,0.000994063
4,21.1951,1.09812,4.13835,0.01408,0.60137,0.35512,0.55666,0.39124,1.25971,7.18055,0.02489,0.00130434,0.00130434,0.00130434
5,27.1441,1.19029,3.70805,0.01526,0.48853,0.33979,0.48392,0.32963,1.27685,6.57889,0.02544,0.00153965,0.00153965,0.00153965
6,32.2559,1.19833,3.12605,0.01401,0.67059,0.5553,0.69157,0.51027,1.20467,5.53,0.02333,0.00150782,0.00150782,0.00150782
7,37.3428,1.23598,2.85284,0.01592,0.73509,0.61687,0.69832,0.54301,1.2861,4.80872,0.02617,0.00147598,0.00147598,0.00147598
8,42.4836,1.0894,2.58993,0.01468,0.67489,0.61137,0.69594,0.56766,1.12338,3.98617,0.02268,0.00144414,0.00144414,0.00144414
9,48.0527,1.11904,2.38125,0.01408,0.74976,0.6682,0.74698,0.60967,1.07358,3.49019,0.02089,0.00141231,0.00141231,0.00141231
10,53.2664,1.1158,2.20805,0.01322,0.73873,0.68356,0.78959,0.61542,1.14284,2.9608,0.0225,0.00138047,0.00138047,0.00138047
11,58.4272,1.08446,1.98542,0.01291,0.75658,0.71811,0.78377,0.65293,0.98,2.75484,0.01787,0.00134863,0.00134863,0.00134863
12,63.5287,1.04984,1.78585,0.01297,0.78735,0.65624,0.77937,0.61522,1.15329,2.59339,0.02329,0.0013168,0.0013168,0.0013168
13,68.5852,1.08547,1.64473,0.01319,0.80381,0.64845,0.79599,0.63448,1.16928,2.3547,0.02324,0.00128496,0.00128496,0.00128496
14,73.6203,1.04784,1.51908,0.01251,0.82173,0.69294,0.79228,0.66331,1.01363,2.1179,0.0196,0.00125312,0.00125312,0.00125312
15,78.7111,1.01697,1.40245,0.01234,0.80219,0.7167,0.77893,0.62111,1.0508,2.01177,0.01943,0.00122129,0.00122129,0.00122129
16,84.053,0.94224,1.24517,0.01142,0.74531,0.75262,0.78788,0.65329,0.93561,1.84915,0.01797,0.00118945,0.00118945,0.00118945
17,89.1134,0.94063,1.30906,0.01218,0.71209,0.72217,0.71815,0.56349,1.09566,1.92859,0.02157,0.00115761,0.00115761,0.00115761
18,94.1384,0.95636,1.19207,0.01158,0.73931,0.81752,0.80049,0.64923,1.11935,1.5691,0.02274,0.00112578,0.00112578,0.00112578
19,99.1862,0.94398,1.08041,0.01075,0.787,0.8264,0.83962,0.71035,0.86808,1.43916,0.01672,0.00109394,0.00109394,0.00109394
20,104.319,0.9772,1.11979,0.01145,0.76366,0.81567,0.8588,0.71953,0.96526,1.27258,0.01864,0.0010621,0.0010621,0.0010621
21,109.453,0.98066,0.98307,0.01182,0.76858,0.67232,0.79341,0.6278,1.13953,1.41866,0.02237,0.00103027,0.00103027,0.00103027
22,115.018,0.94175,0.98365,0.01093,0.7259,0.81144,0.81963,0.66481,1.03135,1.25112,0.01975,0.000998431,0.000998431,0.000998431
23,120.154,0.85756,0.89388,0.01068,0.7907,0.72849,0.82413,0.71664,0.85058,1.23759,0.01566,0.000966595,0.000966595,0.000966595
24,125.214,0.89319,0.86073,0.01068,0.86688,0.77475,0.86731,0.75346,0.87847,1.08382,0.01609,0.000934758,0.000934758,0.000934758
25,130.347,0.90515,0.91538,0.01117,0.91651,0.71544,0.85424,0.74811,0.85865,1.10764,0.01566,0.000902922,0.000902922,0.000902922
26,135.418,0.9261,0.86708,0.01081,0.78597,0.73285,0.78794,0.67405,0.90821,1.29892,0.01685,0.000871085,0.000871085,0.000871085
27,140.745,0.85422,0.80043,0.00918,0.87527,0.73246,0.84969,0.72934,0.93948,1.11419,0.01789,0.000839248,0.000839248,0.000839248
28,145.756,0.81732,0.78063,0.00922,0.85424,0.75989,0.85062,0.72796,0.87264,1.1593,0.01613,0.000807412,0.000807412,0.000807412
29,150.737,0.82091,0.73546,0.00961,0.87005,0.78213,0.85118,0.69909,1.003,1.07548,0.01972,0.000775575,0.000775575,0.000775575
30,155.811,0.83777,0.73323,0.00948,0.8872,0.75177,0.86124,0.74849,0.81856,1.02491,0.01512,0.000743739,0.000743739,0.000743739
31,160.839,0.79919,0.71596,0.00946,0.84993,0.78685,0.86127,0.77532,0.75055,1.00052,0.01328,0.000711902,0.000711902,0.000711902
32,165.891,0.8451,0.7014,0.00988,0.8731,0.81567,0.86834,0.77181,0.81584,0.90014,0.0154,0.000680065,0.000680065,0.000680065
33,170.947,0.78263,0.68809,0.00978,0.86404,0.80112,0.86849,0.74958,0.90135,0.94754,0.01703,0.000648229,0.000648229,0.000648229
34,176.033,0.81671,0.68428,0.0089,0.91432,0.76525,0.8634,0.74742,0.85079,0.93844,0.01615,0.000616392,0.000616392,0.000616392
35,181.495,0.81979,0.63501,0.01009,0.82097,0.81567,0.87029,0.74616,0.90052,0.92268,0.01706,0.000584556,0.000584556,0.000584556
36,186.683,0.77814,0.66243,0.00879,0.82945,0.79939,0.86958,0.77322,0.80205,0.88673,0.01496,0.000552719,0.000552719,0.000552719
37,191.733,0.73343,0.63036,0.00819,0.85277,0.78985,0.87499,0.78908,0.78321,0.81141,0.01455,0.000520883,0.000520883,0.000520883
38,197.046,0.70615,0.57939,0.00818,0.87417,0.78842,0.88306,0.77139,0.86019,0.7915,0.01549,0.000489046,0.000489046,0.000489046
39,202.117,0.72863,0.59695,0.00832,0.87037,0.8076,0.88149,0.7817,0.74746,0.76031,0.01288,0.000457209,0.000457209,0.000457209
40,207.237,0.71967,0.61168,0.00838,0.87618,0.79973,0.88547,0.78168,0.76632,0.79025,0.01384,0.000425373,0.000425373,0.000425373
41,214.338,0.58237,0.50965,0.00778,0.81884,0.82671,0.8759,0.7793,0.78279,0.87106,0.0139,0.000393536,0.000393536,0.000393536
42,219.345,0.59327,0.51867,0.00781,0.87249,0.7818,0.862,0.76721,0.74141,0.92791,0.01284,0.0003617,0.0003617,0.0003617
43,224.363,0.57478,0.44132,0.00795,0.91978,0.79494,0.86718,0.76974,0.77197,0.87004,0.01349,0.000329863,0.000329863,0.000329863
44,229.369,0.54996,0.49432,0.00704,0.91338,0.77826,0.8687,0.77016,0.75401,0.8719,0.01305,0.000298026,0.000298026,0.000298026
45,234.343,0.56268,0.44626,0.00704,0.85118,0.78763,0.85856,0.75847,0.76552,0.89718,0.01312,0.00026619,0.00026619,0.00026619
46,239.297,0.52996,0.43746,0.00702,0.90824,0.77151,0.86357,0.7794,0.7076,0.86892,0.01218,0.000234353,0.000234353,0.000234353
47,244.382,0.52676,0.42432,0.00653,0.84251,0.80273,0.8607,0.77781,0.70775,0.90809,0.01216,0.000202517,0.000202517,0.000202517
48,249.837,0.50965,0.41894,0.00679,0.9003,0.77957,0.8674,0.77984,0.7341,0.90785,0.01289,0.00017068,0.00017068,0.00017068
49,255.311,0.47574,0.39908,0.00608,0.91461,0.78763,0.86813,0.78463,0.711,0.91343,0.01241,0.000138843,0.000138843,0.000138843
50,260.304,0.49749,0.36624,0.00595,0.90227,0.76039,0.86643,0.78752,0.70008,0.89807,0.01191,0.000107007,0.000107007,0.000107007
