epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.18721,0.58457,2.54152,1.20459,0.58777,0.52034,0.50546,0.39831,0.50509,2.79697,1.10208,0.0003334,0.0003334,0.0003334
2,15.8557,0.59651,1.67706,1.21749,0.74925,0.65729,0.70543,0.56079,0.60123,2.44577,1.1391,0.000670179,0.000670179,0.000670179
3,23.3747,0.62206,1.56994,1.22287,0.60213,0.56042,0.59062,0.44907,0.64764,2.40396,1.15302,0.000993344,0.000993344,0.000993344
4,30.6871,0.64816,1.4653,1.22183,0.48433,0.48021,0.51863,0.34473,0.80969,2.30685,1.48065,0.00130289,0.00130289,0.00130289
5,38.1053,0.65579,1.4299,1.20776,0.58792,0.58534,0.61553,0.41606,0.80761,2.09001,1.45156,0.00153733,0.00153733,0.00153733
6,45.1359,0.67618,1.39796,1.25997,0.6505,0.45011,0.51193,0.27523,1.08246,2.41037,2.13374,0.00150492,0.00150492,0.00150492
7,52.1937,0.65675,1.332,1.25613,0.61011,0.4375,0.51939,0.32875,0.88178,2.23607,1.57183,0.0014725,0.0014725,0.0014725
8,60.2528,0.6366,1.2379,1.23952,0.60223,0.52604,0.52388,0.33817,0.87391,3.73372,1.74884,0.00144009,0.00144009,0.00144009
9,67.5776,0.60426,1.17255,1.23029,0.65129,0.58157,0.66633,0.48708,0.71808,1.74903,1.33921,0.00140767,0.00140767,0.00140767
10,74.9275,0.65263,1.18465,1.26043,0.4433,0.62007,0.55464,0.38001,0.75144,1.98004,1.37,0.00137525,0.00137525,0.00137525
11,81.8983,0.59489,1.12173,1.19761,0.78016,0.60518,0.76013,0.57213,0.61176,1.98121,1.20516,0.00134284,0.00134284,0.00134284
12,89.05,0.59723,1.14204,1.19544,0.69606,0.65521,0.66927,0.47017,0.77402,1.67864,1.35141,0.00131042,0.00131042,0.00131042
13,96.024,0.61837,1.08648,1.17686,0.75851,0.51667,0.6146,0.42676,0.75345,2.67404,1.38457,0.001278,0.001278,0.001278
