epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.61228,0.6137,2.60739,1.18969,0.00403,0.9639,0.51544,0.41299,0.49155,3.27554,1.20612,0.0003334,0.0003334,0.0003334
2,10.8929,0.59433,1.90412,1.19074,0.00401,0.95968,0.4487,0.32189,0.61192,3.29118,1.33557,0.000669947,0.000669947,0.000669947
3,15.6908,0.66009,1.69344,1.25397,0.51407,0.45584,0.48291,0.28911,0.73366,3.30218,1.56634,0.000992641,0.000992641,0.000992641
4,20.3529,0.66346,1.59313,1.24275,0.64014,0.4597,0.46613,0.27928,0.7551,3.01614,1.69746,0.00130148,0.00130148,0.00130148
5,24.9655,0.68889,1.58711,1.23124,0.71262,0.27381,0.25007,0.12848,1.41183,4.33923,3.07302,0.00153507,0.00153507,0.00153507
6,29.6107,0.73114,1.50757,1.2936,0.30722,0.40553,0.20871,0.09171,1.22954,3.25176,2.17633,0.00150209,0.00150209,0.00150209
7,35.1328,0.68874,1.5041,1.25619,0.66277,0.53035,0.615,0.40412,0.83588,2.18863,1.73752,0.0014691,0.0014691,0.0014691
8,39.8844,0.65362,1.37936,1.2334,0.64002,0.56557,0.63537,0.42355,0.81598,2.08726,1.5871,0.00143612,0.00143612,0.00143612
9,44.4936,0.62826,1.2507,1.21189,0.50244,0.59838,0.56441,0.38485,0.7362,2.15514,1.44768,0.00140314,0.00140314,0.00140314
10,49.0792,0.65073,1.30155,1.1967,0.72821,0.62442,0.68844,0.4856,0.75013,1.91367,1.53508,0.00137015,0.00137015,0.00137015
11,53.56,0.63079,1.22445,1.18406,0.71916,0.77611,0.76198,0.5689,0.66309,1.53833,1.4317,0.00133717,0.00133717,0.00133717
12,58.137,0.60719,1.18142,1.16628,0.72313,0.60734,0.69372,0.50472,0.69636,1.73264,1.41409,0.00130419,0.00130419,0.00130419
13,62.6678,0.58828,1.04586,1.13146,0.68565,0.73963,0.73544,0.59832,0.59407,1.62064,1.34349,0.00127121,0.00127121,0.00127121
14,67.3054,0.60658,1.0787,1.1572,0.66945,0.67839,0.67433,0.51559,0.6111,1.77424,1.28969,0.00123822,0.00123822,0.00123822
15,71.9994,0.61628,1.06255,1.17738,0.7125,0.67473,0.7082,0.56308,0.56422,1.49247,1.2508,0.00120524,0.00120524,0.00120524
16,77.0035,0.59817,1.02641,1.1608,0.79856,0.69505,0.80264,0.59498,0.6887,1.41642,1.40484,0.00117226,0.00117226,0.00117226
17,81.5765,0.55691,0.96009,1.1422,0.73852,0.78763,0.81394,0.58977,0.6478,1.32407,1.3355,0.00113928,0.00113928,0.00113928
18,86.0466,0.57318,0.9778,1.14065,0.75246,0.79263,0.83839,0.61228,0.6259,1.31842,1.31581,0.00110629,0.00110629,0.00110629
19,90.5783,0.54768,0.91469,1.1169,0.68119,0.79548,0.78462,0.53153,0.75237,1.30497,1.52312,0.00107331,0.00107331,0.00107331
20,95.1869,0.52056,0.86433,1.09692,0.82577,0.701,0.8057,0.64452,0.59085,1.16403,1.27679,0.00104033,0.00104033,0.00104033
21,99.7722,0.51925,0.83397,1.08378,0.66041,0.83065,0.81215,0.62473,0.60683,1.22884,1.31983,0.00100734,0.00100734,0.00100734
22,104.443,0.51216,0.81455,1.08333,0.8501,0.74834,0.80641,0.646,0.5898,1.10971,1.27656,0.000974361,0.000974361,0.000974361
23,109.041,0.53631,0.8395,1.12913,0.87916,0.7509,0.82653,0.66416,0.55712,1.03068,1.25781,0.000941379,0.000941379,0.000941379
24,113.722,0.53409,0.81874,1.09975,0.76327,0.80555,0.84342,0.6902,0.56119,1.06783,1.2684,0.000908396,0.000908396,0.000908396
25,118.371,0.52419,0.81184,1.09888,0.77033,0.74226,0.778,0.61725,0.57526,1.14125,1.29537,0.000875413,0.000875413,0.000875413
26,123.222,0.49292,0.78229,1.09543,0.73526,0.81144,0.79252,0.63291,0.53356,1.03729,1.19149,0.00084243,0.00084243,0.00084243
27,127.816,0.49627,0.80781,1.0788,0.78016,0.77919,0.82029,0.64289,0.55185,1.08855,1.26129,0.000809447,0.000809447,0.000809447
28,132.326,0.49187,0.75743,1.06314,0.83178,0.79109,0.8512,0.6994,0.54635,0.97427,1.26437,0.000776465,0.000776465,0.000776465
29,136.929,0.47423,0.73983,1.064,0.75541,0.86329,0.858,0.71021,0.49607,0.92684,1.21745,0.000743482,0.000743482,0.000743482
30,141.848,0.47841,0.74547,1.06618,0.89074,0.77151,0.84468,0.69009,0.52984,0.92275,1.26352,0.000710499,0.000710499,0.000710499
31,146.902,0.45592,0.72146,1.06016,0.78447,0.75255,0.79305,0.64581,0.50484,1.06294,1.20014,0.000677516,0.000677516,0.000677516
32,151.419,0.45118,0.66788,1.04871,0.83003,0.76915,0.83398,0.70259,0.50314,1.00462,1.18624,0.000644533,0.000644533,0.000644533
33,155.989,0.45342,0.63987,1.03133,0.86989,0.7356,0.83935,0.67818,0.50306,0.99467,1.16852,0.000611551,0.000611551,0.000611551
34,160.515,0.43069,0.63824,1.03041,0.83969,0.79766,0.85786,0.72107,0.46028,0.88938,1.14698,0.000578568,0.000578568,0.000578568
35,165.09,0.44944,0.64159,1.04216,0.83684,0.85177,0.89771,0.77717,0.42899,0.75122,1.09348,0.000545585,0.000545585,0.000545585
36,169.643,0.42646,0.62077,1.02023,0.80461,0.89036,0.88691,0.76097,0.44592,0.77624,1.11091,0.000512602,0.000512602,0.000512602
37,174.1,0.42577,0.61204,1.02682,0.8989,0.79821,0.88299,0.76065,0.43763,0.84646,1.09614,0.000479619,0.000479619,0.000479619
38,178.455,0.42887,0.61429,1.04041,0.9148,0.76826,0.89002,0.76796,0.45003,0.79179,1.14172,0.000446637,0.000446637,0.000446637
39,182.894,0.41332,0.56233,1.01567,0.87559,0.81912,0.87403,0.75189,0.45339,0.82984,1.14326,0.000413654,0.000413654,0.000413654
40,187.403,0.39778,0.54765,1.00297,0.84861,0.83525,0.8836,0.75644,0.44678,0.75046,1.14306,0.000380671,0.000380671,0.000380671
41,194.357,0.33295,0.52029,0.93143,0.93157,0.79954,0.88985,0.75407,0.44602,0.77169,1.15438,0.000347688,0.000347688,0.000347688
42,198.757,0.33443,0.51265,0.93735,0.84634,0.85738,0.88425,0.75832,0.43153,0.74657,1.12793,0.000314706,0.000314706,0.000314706
43,203.131,0.3137,0.44677,0.92879,0.89904,0.85967,0.90308,0.78731,0.41446,0.69863,1.11058,0.000281723,0.000281723,0.000281723
