epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.54123,0.44204,4.98683,0.00927,0.00414,0.94953,0.27305,0.22131,0.31027,8.26581,0.01008,0.0003334,0.0003334,0.0003334
2,10.7579,0.46914,4.44888,0.01035,0.00394,0.92714,0.404,0.34047,0.34497,7.95953,0.0102,0.000670484,0.000670484,0.000670484
3,16.0194,0.53098,3.99454,0.01347,0.86753,0.11195,0.43251,0.3339,0.38453,7.64044,0.01246,0.000994265,0.000994265,0.000994265
4,21.0947,0.5475,3.39735,0.01308,0.55181,0.39789,0.47643,0.36321,0.4811,6.75929,0.0178,0.00130474,0.00130474,0.00130474
5,26.1518,0.61073,3.18938,0.015,0.71419,0.5421,0.65322,0.47759,0.56108,5.94608,0.02146,0.00154031,0.00154031,0.00154031
6,32.2963,0.55887,2.81499,0.01382,0.59351,0.57561,0.55814,0.45213,0.51245,5.21181,0.01824,0.00150864,0.00150864,0.00150864
7,37.9001,0.53451,2.59434,0.01353,0.73321,0.7394,0.76858,0.61315,0.51094,4.27423,0.01887,0.00147696,0.00147696,0.00147696
8,42.9815,0.54986,2.28484,0.0129,0.72605,0.76218,0.76826,0.6153,0.49217,3.59237,0.01804,0.00144529,0.00144529,0.00144529
9,48.1501,0.54933,2.05752,0.01339,0.72652,0.694,0.72079,0.51182,0.66445,3.36218,0.02588,0.00141362,0.00141362,0.00141362
10,53.2983,0.5753,1.91121,0.01376,0.74223,0.78055,0.80604,0.63712,0.50367,2.83243,0.0179,0.00138194,0.00138194,0.00138194
11,58.3355,0.54092,1.75452,0.01254,0.825,0.72039,0.81275,0.63306,0.55836,2.57308,0.02113,0.00135027,0.00135027,0.00135027
12,63.5206,0.54762,1.64625,0.013,0.76293,0.75295,0.80506,0.63161,0.52975,2.37221,0.01888,0.0013186,0.0013186,0.0013186
13,68.5356,0.53756,1.48405,0.01328,0.74473,0.74995,0.77416,0.61853,0.51135,2.20185,0.01679,0.00128692,0.00128692,0.00128692
14,73.6122,0.52352,1.40832,0.01211,0.68904,0.70139,0.73706,0.60627,0.52864,2.13356,0.01934,0.00125525,0.00125525,0.00125525
15,78.7054,0.53232,1.28189,0.01272,0.78298,0.73625,0.79844,0.63902,0.54869,1.86764,0.01946,0.00122358,0.00122358,0.00122358
16,83.885,0.49653,1.1805,0.01223,0.80894,0.78577,0.84794,0.72341,0.42374,1.58009,0.01388,0.00119191,0.00119191,0.00119191
17,89.2515,0.48598,1.05818,0.01113,0.7985,0.81841,0.86974,0.7417,0.40983,1.44731,0.01364,0.00116023,0.00116023,0.00116023
18,94.3514,0.50431,1.10349,0.01145,0.83001,0.73932,0.82874,0.68654,0.45282,1.50375,0.01542,0.00112856,0.00112856,0.00112856
19,99.5358,0.47602,1.03032,0.01136,0.84405,0.75103,0.81047,0.65482,0.5205,1.55379,0.01808,0.00109689,0.00109689,0.00109689
20,105.171,0.48496,1.03025,0.01083,0.80476,0.76609,0.82997,0.69425,0.47401,1.45139,0.01608,0.00106521,0.00106521,0.00106521
21,110.209,0.46786,0.93802,0.01078,0.8173,0.74253,0.77424,0.66306,0.4125,1.30233,0.01286,0.00103354,0.00103354,0.00103354
22,115.323,0.47419,0.95483,0.0106,0.77136,0.84786,0.86489,0.73391,0.41505,1.19355,0.01438,0.00100187,0.00100187,0.00100187
23,120.342,0.4531,0.84832,0.01052,0.80454,0.81481,0.8062,0.67193,0.43287,1.19971,0.01546,0.000970194,0.000970194,0.000970194
24,125.417,0.44375,0.84325,0.01015,0.848,0.74944,0.82846,0.692,0.45289,1.20934,0.01557,0.000938521,0.000938521,0.000938521
25,130.432,0.44428,0.80496,0.01049,0.84777,0.72298,0.83311,0.70714,0.44833,1.13178,0.01544,0.000906848,0.000906848,0.000906848
26,135.568,0.41753,0.76292,0.00962,0.81111,0.78971,0.84392,0.69792,0.43095,1.04902,0.01505,0.000875175,0.000875175,0.000875175
27,140.638,0.44342,0.71177,0.01078,0.80715,0.84402,0.87056,0.74568,0.41684,0.94684,0.0138,0.000843502,0.000843502,0.000843502
28,146.026,0.42643,0.6729,0.00942,0.82935,0.80774,0.87672,0.73639,0.44161,0.95468,0.01578,0.000811829,0.000811829,0.000811829
29,151.02,0.4646,0.72543,0.01079,0.82,0.74116,0.84745,0.73916,0.39685,1.07992,0.01239,0.000780156,0.000780156,0.000780156
30,156.057,0.41764,0.6649,0.00992,0.80001,0.79866,0.86856,0.77372,0.34835,0.93196,0.01059,0.000748483,0.000748483,0.000748483
31,161.178,0.40235,0.69907,0.00893,0.77619,0.82404,0.88185,0.75476,0.41694,0.89972,0.01337,0.00071681,0.00071681,0.00071681
32,166.44,0.40804,0.62762,0.0091,0.84371,0.8315,0.90341,0.80613,0.3436,0.81657,0.01059,0.000685137,0.000685137,0.000685137
33,172.132,0.41109,0.66646,0.00887,0.88005,0.82106,0.89673,0.79498,0.36405,0.86244,0.01118,0.000653464,0.000653464,0.000653464
34,177.115,0.40603,0.67046,0.00917,0.8354,0.85251,0.8953,0.77399,0.41402,0.82517,0.01375,0.000621791,0.000621791,0.000621791
35,182.195,0.39761,0.60855,0.00936,0.85634,0.85976,0.88483,0.78647,0.33437,0.78011,0.01055,0.000590118,0.000590118,0.000590118
36,187.261,0.40959,0.63987,0.00985,0.90516,0.87279,0.89037,0.79464,0.33832,0.75039,0.01073,0.000558445,0.000558445,0.000558445
37,192.268,0.39733,0.6356,0.00902,0.90795,0.85389,0.89921,0.81178,0.32963,0.7376,0.01023,0.000526772,0.000526772,0.000526772
38,197.602,0.3727,0.56427,0.0083,0.88036,0.87038,0.90994,0.83367,0.31152,0.72849,0.00918,0.000495099,0.000495099,0.000495099
39,202.709,0.36332,0.59411,0.00812,0.88733,0.88652,0.92074,0.83399,0.3303,0.66141,0.00966,0.000463426,0.000463426,0.000463426
40,207.839,0.3481,0.51741,0.00759,0.91998,0.8684,0.91045,0.84065,0.30606,0.71617,0.00898,0.000431753,0.000431753,0.000431753
41,215.067,0.33296,0.58772,0.01028,0.88289,0.85197,0.90816,0.79851,0.38346,0.7587,0.01298,0.00040008,0.00040008,0.00040008
42,220.058,0.31933,0.50606,0.00933,0.86698,0.85305,0.89828,0.81393,0.33508,0.82756,0.00998,0.000368407,0.000368407,0.000368407
43,225.079,0.31004,0.49749,0.00905,0.85711,0.83349,0.88842,0.79766,0.34993,0.89537,0.0111,0.000336734,0.000336734,0.000336734
44,230.041,0.31293,0.48348,0.00918,0.82534,0.824,0.87024,0.77102,0.3269,0.91963,0.01002,0.000305061,0.000305061,0.000305061
45,235.288,0.28044,0.47966,0.00804,0.8985,0.82581,0.87171,0.76927,0.33456,0.89054,0.0105,0.000273388,0.000273388,0.000273388
46,240.487,0.26505,0.43255,0.00737,0.8848,0.81784,0.8551,0.75582,0.33552,0.91976,0.00999,0.000241715,0.000241715,0.000241715
47,245.464,0.26075,0.42572,0.00734,0.87416,0.82404,0.86793,0.78764,0.32125,0.83942,0.00973,0.000210042,0.000210042,0.000210042
48,250.449,0.27627,0.45391,0.00839,0.88385,0.85336,0.87396,0.79361,0.31871,0.77098,0.00935,0.000178369,0.000178369,0.000178369
49,255.911,0.25771,0.38624,0.00721,0.91098,0.85003,0.87501,0.79505,0.3088,0.76915,0.00878,0.000146696,0.000146696,0.000146696
50,260.919,0.26684,0.39464,0.00738,0.90947,0.83745,0.87826,0.79667,0.30884,0.76561,0.00882,0.000115023,0.000115023,0.000115023
