epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.50432,0.99178,2.52055,1.17563,0.45829,0.42858,0.41673,0.31014,1.11273,2.94505,1.23702,0.0003334,0.0003334,0.0003334
2,8.62787,0.99146,1.65689,1.16689,0.85921,0.19494,0.44658,0.23885,1.54452,3.12462,1.50596,0.00067014,0.00067014,0.00067014
3,12.6198,1.09713,1.55031,1.22203,0.5485,0.58127,0.54084,0.32115,1.58779,2.61504,1.63511,0.000993226,0.000993226,0.000993226
4,16.643,1.1543,1.51818,1.21977,0.57214,0.58282,0.56948,0.29095,1.63164,2.56763,1.7554,0.00130266,0.00130266,0.00130266
5,20.5704,1.12437,1.44562,1.22708,0.70745,0.55833,0.56626,0.35875,1.56612,2.5506,1.67547,0.00153695,0.00153695,0.00153695
6,24.569,1.1161,1.37114,1.19768,0.30321,0.51427,0.34579,0.1997,1.78348,3.32966,1.80953,0.00150444,0.00150444,0.00150444
7,28.5303,1.12248,1.3137,1.21214,0.60415,0.64704,0.61591,0.46562,1.29411,2.18177,1.40163,0.00147193,0.00147193,0.00147193
8,32.5009,1.07381,1.21145,1.20352,0.49452,0.55583,0.5201,0.34516,1.47666,2.50637,1.48449,0.00143942,0.00143942,0.00143942
9,36.7655,1.09152,1.22593,1.18949,0.48568,0.68646,0.6103,0.39348,1.4736,2.09442,1.51652,0.00140691,0.00140691,0.00140691
10,41.0104,1.1104,1.15146,1.18293,0.66044,0.77062,0.71022,0.52203,1.22289,1.55709,1.3431,0.0013744,0.0013744,0.0013744
11,45.0746,1.06566,1.12155,1.17302,0.55265,0.67827,0.72753,0.54857,1.1336,2.1014,1.21276,0.00134189,0.00134189,0.00134189
12,49.0241,1.01062,1.07808,1.13187,0.51046,0.52171,0.5079,0.35409,1.31273,2.44057,1.34893,0.00130937,0.00130937,0.00130937
13,52.8682,0.97256,0.98412,1.11672,0.72946,0.60236,0.6882,0.52176,1.2863,1.57824,1.3697,0.00127686,0.00127686,0.00127686
14,56.7545,1.02591,0.99816,1.15959,0.77535,0.6739,0.71599,0.53318,1.25774,1.58694,1.35815,0.00124435,0.00124435,0.00124435
