epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.69664,0.61972,5.24963,1.10688,0.00575,0.90361,0.18001,0.11892,0.75587,8.71176,1.36716,0.0003334,0.0003334,0.0003334
2,11.0738,0.79967,4.34153,1.18237,0.00568,0.90323,0.38071,0.26851,0.62371,8.41691,1.23739,0.000670164,0.000670164,0.000670164
3,16.548,0.79263,3.93479,1.1477,0.00503,0.94355,0.30426,0.20143,0.8496,8.26836,1.44273,0.000993299,0.000993299,0.000993299
4,21.8593,0.86993,3.79753,1.21717,0.71013,0.10489,0.30005,0.17316,0.96125,7.60728,1.66531,0.0013028,0.0013028,0.0013028
5,27.1754,0.92314,3.45556,1.22536,0.34733,0.28571,0.27074,0.15807,1.11228,7.11843,1.71003,0.00153719,0.00153719,0.00153719
6,33.3105,0.93824,3.15725,1.26865,0.41058,0.29109,0.2642,0.11811,1.33856,7.06973,2.10668,0.00150474,0.00150474,0.00150474
7,38.562,0.90318,2.85628,1.23358,0.49532,0.40101,0.40711,0.22774,1.26116,5.88716,2.12222,0.00147228,0.00147228,0.00147228
8,44.4121,0.98447,2.67876,1.27977,0.24027,0.37596,0.21975,0.12918,1.12705,5.50049,1.74679,0.00143983,0.00143983,0.00143983
9,49.6668,0.91679,2.38148,1.22692,0.48172,0.41112,0.43553,0.29531,0.97394,4.25891,1.61972,0.00140738,0.00140738,0.00140738
10,55.0182,0.97341,2.23254,1.23664,0.55513,0.521,0.54017,0.30335,1.04249,3.6399,1.65434,0.00137493,0.00137493,0.00137493
11,60.3035,0.91655,2.10382,1.24196,0.41583,0.44001,0.34974,0.21146,1.04576,3.78974,1.60748,0.00134247,0.00134247,0.00134247
12,65.6028,0.9088,1.87498,1.2087,0.57678,0.6314,0.58053,0.41139,0.85472,2.85172,1.41055,0.00131002,0.00131002,0.00131002
13,70.925,0.90655,1.75602,1.20769,0.60497,0.59639,0.59569,0.42802,0.95029,2.81805,1.55993,0.00127757,0.00127757,0.00127757
14,76.2662,0.87174,1.53921,1.16899,0.69378,0.60753,0.62882,0.4625,0.92341,2.54847,1.5064,0.00124512,0.00124512,0.00124512
15,81.644,0.869,1.49308,1.18834,0.76954,0.71966,0.75957,0.56669,0.91066,2.0909,1.42275,0.00121266,0.00121266,0.00121266
16,87.0109,0.86504,1.46917,1.2033,0.72833,0.74347,0.76417,0.56874,0.85401,1.92743,1.3558,0.00118021,0.00118021,0.00118021
17,92.2694,0.79706,1.42411,1.16339,0.60575,0.63037,0.6557,0.49357,0.83708,2.11871,1.35855,0.00114776,0.00114776,0.00114776
18,97.5136,0.84439,1.34242,1.16564,0.57797,0.63902,0.64605,0.44442,0.92689,2.01644,1.40498,0.0011153,0.0011153,0.0011153
19,102.789,0.82131,1.26117,1.13667,0.63695,0.66834,0.62013,0.47143,0.8018,2.00333,1.35194,0.00108285,0.00108285,0.00108285
20,108.696,0.80171,1.21491,1.16497,0.77291,0.4927,0.65459,0.49063,0.89675,1.80647,1.42419,0.0010504,0.0010504,0.0010504
21,114.083,0.82625,1.15855,1.1594,0.71063,0.71512,0.76211,0.6095,0.81021,1.57547,1.34036,0.00101795,0.00101795,0.00101795
