epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.51482,0.6186,2.44228,1.12756,0.48264,0.1607,0.36384,0.27257,0.61621,2.93983,1.08719,0.0003334,0.0003334,0.0003334
2,8.54757,0.65228,1.61805,1.17138,0.58111,0.48603,0.51475,0.37555,0.69952,2.63445,1.17618,0.00067027,0.00067027,0.00067027
3,12.6331,0.70288,1.48877,1.18637,0.60772,0.58206,0.53987,0.34495,0.90246,2.56394,1.37898,0.000993619,0.000993619,0.000993619
4,16.6335,0.71354,1.44493,1.18616,0.55395,0.39896,0.38341,0.22218,1.06091,2.75154,1.55415,0.00130345,0.00130345,0.00130345
5,20.8924,0.75358,1.43768,1.23292,0.37169,0.45409,0.33599,0.18927,1.14245,3.42417,1.68809,0.00153822,0.00153822,0.00153822
6,24.8962,0.76044,1.34647,1.23522,0.76079,0.49896,0.62997,0.42989,0.89998,2.02091,1.42162,0.00150603,0.00150603,0.00150603
7,28.7878,0.71942,1.26906,1.19618,0.49589,0.38438,0.37039,0.18012,1.42423,2.72421,2.16259,0.00147383,0.00147383,0.00147383
8,32.7318,0.70688,1.20973,1.19668,0.65929,0.63542,0.63642,0.4595,0.90401,1.83398,1.39492,0.00144164,0.00144164,0.00144164
9,36.6962,0.70088,1.20736,1.18084,0.69635,0.56953,0.64893,0.46203,0.8728,1.8969,1.34031,0.00140944,0.00140944,0.00140944
10,40.5682,0.67112,1.06806,1.15246,0.71271,0.70172,0.7717,0.55341,0.80686,1.48256,1.35366,0.00137725,0.00137725,0.00137725
11,44.4579,0.69812,1.0639,1.17703,0.70607,0.63333,0.73425,0.53923,0.75992,1.44544,1.21462,0.00134505,0.00134505,0.00134505
12,48.314,0.69122,1.06124,1.16524,0.53532,0.60521,0.58219,0.38027,0.94443,1.73192,1.41654,0.00131286,0.00131286,0.00131286
