epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.59516,0.88311,5.20355,0.01011,0.0042,0.9346,0.24918,0.19079,0.74362,8.34137,0.01279,0.0003334,0.0003334,0.0003334
2,10.8702,0.89832,4.45044,0.00995,0.00402,0.94953,0.42903,0.34056,0.72209,8.0046,0.0114,0.000670207,0.000670207,0.000670207
3,16.152,0.96816,3.91566,0.01161,0.61041,0.44456,0.47456,0.37217,0.75807,7.70169,0.01237,0.000993427,0.000993427,0.000993427
4,21.275,1.05317,3.54335,0.01258,0.73205,0.38565,0.61748,0.48303,0.95348,6.7043,0.01679,0.00130306,0.00130306,0.00130306
5,26.2926,1.1318,3.00468,0.013,0.57813,0.55336,0.61696,0.43544,1.1201,5.82941,0.02115,0.0015376,0.0015376,0.0015376
6,32.4662,1.18981,2.84124,0.01442,0.57731,0.58283,0.6449,0.46791,1.11205,4.98628,0.02121,0.00150526,0.00150526,0.00150526
7,38.0228,1.12123,2.55576,0.01343,0.63757,0.63531,0.67402,0.51487,1.26939,4.39205,0.02396,0.00147291,0.00147291,0.00147291
8,43.1746,1.14756,2.47578,0.01464,0.80002,0.58023,0.72579,0.56055,1.03753,3.64957,0.02193,0.00144056,0.00144056,0.00144056
9,48.3197,1.14946,2.13557,0.01348,0.68739,0.68185,0.73867,0.59679,0.978,3.22926,0.01889,0.00140821,0.00140821,0.00140821
10,53.4391,1.03008,1.97487,0.01234,0.68468,0.67223,0.74198,0.59939,0.98931,2.94416,0.01738,0.00137586,0.00137586,0.00137586
11,58.5573,1.03935,1.86233,0.01196,0.70258,0.66477,0.74738,0.6184,0.90202,2.62453,0.01602,0.00134351,0.00134351,0.00134351
12,63.7201,1.05473,1.66214,0.01187,0.77486,0.67969,0.7888,0.63661,1.08914,2.3578,0.02035,0.00131116,0.00131116,0.00131116
13,68.8947,1.01989,1.62196,0.01225,0.68291,0.73409,0.73408,0.59856,0.94912,2.22704,0.01557,0.00127881,0.00127881,0.00127881
14,74.0447,0.99269,1.40898,0.01162,0.69737,0.81932,0.77484,0.64676,0.87116,1.9163,0.01477,0.00124647,0.00124647,0.00124647
15,79.1509,0.99532,1.3307,0.01175,0.85326,0.77914,0.86269,0.6887,0.91861,1.62637,0.01616,0.00121412,0.00121412,0.00121412
16,84.5807,0.98765,1.34662,0.01227,0.81836,0.74861,0.83572,0.67713,0.9307,1.6517,0.01689,0.00118177,0.00118177,0.00118177
17,89.611,0.91509,1.22215,0.01153,0.83695,0.85428,0.88397,0.70488,1.02919,1.41368,0.01924,0.00114942,0.00114942,0.00114942
18,94.6339,0.90907,1.08955,0.01082,0.81873,0.76964,0.84936,0.72114,0.91708,1.38912,0.01591,0.00111707,0.00111707,0.00111707
19,100.052,0.96886,1.11121,0.01158,0.69991,0.78319,0.78745,0.67691,0.81294,1.49554,0.01288,0.00108472,0.00108472,0.00108472
20,105.648,0.94169,1.06197,0.01067,0.80536,0.79199,0.86352,0.73411,0.8688,1.24185,0.01514,0.00105237,0.00105237,0.00105237
21,110.803,0.9114,0.97668,0.0111,0.77356,0.84773,0.89012,0.74672,0.82633,1.19971,0.01458,0.00102002,0.00102002,0.00102002
22,115.923,0.93598,0.96763,0.01163,0.81657,0.77887,0.8726,0.72556,0.87302,1.15674,0.0156,0.000987674,0.000987674,0.000987674
23,120.954,0.93389,0.92364,0.01135,0.86253,0.7385,0.87824,0.77156,0.74747,1.02262,0.01186,0.000955325,0.000955325,0.000955325
24,126.062,0.87292,0.88202,0.01058,0.75476,0.7881,0.84575,0.713,0.86122,1.23125,0.0139,0.000922977,0.000922977,0.000922977
25,131.262,0.87219,0.86512,0.00965,0.88111,0.79379,0.88402,0.76799,0.74584,0.9692,0.01207,0.000890628,0.000890628,0.000890628
26,136.344,0.88046,0.82227,0.01022,0.90713,0.79419,0.8963,0.77227,0.75924,0.94158,0.0121,0.000858279,0.000858279,0.000858279
27,141.755,0.88217,0.75194,0.01055,0.92766,0.81676,0.90779,0.81883,0.65997,0.87301,0.01031,0.00082593,0.00082593,0.00082593
28,146.834,0.80626,0.71994,0.00952,0.861,0.80362,0.88959,0.78798,0.70323,0.97332,0.01125,0.000793581,0.000793581,0.000793581
29,151.934,0.7938,0.7422,0.00905,0.88653,0.7934,0.88516,0.78267,0.67544,0.91447,0.01099,0.000761232,0.000761232,0.000761232
30,156.972,0.81549,0.70653,0.0095,0.92015,0.80484,0.89821,0.78795,0.71666,0.84007,0.01161,0.000728883,0.000728883,0.000728883
31,162.077,0.79586,0.6947,0.00913,0.90221,0.83489,0.90698,0.80505,0.72546,0.79376,0.01166,0.000696535,0.000696535,0.000696535
32,167.333,0.76202,0.68076,0.00852,0.89079,0.77926,0.89057,0.78378,0.7136,0.84256,0.01075,0.000664186,0.000664186,0.000664186
33,172.956,0.7831,0.66785,0.0086,0.825,0.86896,0.88411,0.76096,0.78071,0.83747,0.0127,0.000631837,0.000631837,0.000631837
34,178.083,0.80401,0.65909,0.00911,0.89132,0.78325,0.89564,0.78666,0.71653,0.77778,0.01194,0.000599488,0.000599488,0.000599488
35,183.231,0.78802,0.69025,0.00904,0.86066,0.85851,0.90166,0.77647,0.76402,0.74745,0.01325,0.000567139,0.000567139,0.000567139
36,188.32,0.7631,0.62175,0.00895,0.85274,0.82106,0.89309,0.78404,0.72515,0.7926,0.01169,0.00053479,0.00053479,0.00053479
37,193.424,0.7673,0.67205,0.00872,0.84677,0.84911,0.90025,0.79224,0.7004,0.76845,0.01198,0.000502442,0.000502442,0.000502442
38,198.729,0.69449,0.55874,0.00819,0.90436,0.82404,0.8962,0.79374,0.65115,0.78108,0.01091,0.000470093,0.000470093,0.000470093
39,203.863,0.69613,0.56772,0.00805,0.90154,0.84466,0.89897,0.77518,0.73557,0.78391,0.01305,0.000437744,0.000437744,0.000437744
40,209.024,0.69526,0.55654,0.00761,0.87665,0.84289,0.89389,0.79934,0.67095,0.77849,0.01092,0.000405395,0.000405395,0.000405395
41,216.245,0.61552,0.60901,0.00903,0.85677,0.84739,0.89173,0.78779,0.67065,0.81081,0.0105,0.000373046,0.000373046,0.000373046
42,221.362,0.58534,0.5325,0.00805,0.93853,0.80342,0.88946,0.79305,0.69117,0.83182,0.0107,0.000340697,0.000340697,0.000340697
