epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.46509,0.58223,2.5322,1.16053,0.31053,0.225,0.32208,0.23027,0.58803,2.98289,1.17118,0.0003334,0.0003334,0.0003334
2,8.50453,0.60978,1.66969,1.20677,0.53096,0.17292,0.34661,0.22275,0.79469,2.87111,1.33165,0.000669869,0.000669869,0.000669869
3,12.5427,0.63056,1.51218,1.20802,0.46573,0.60938,0.50239,0.30477,0.84869,2.53604,1.47491,0.000992405,0.000992405,0.000992405
4,16.8473,0.66879,1.54179,1.22324,0.53209,0.43229,0.44267,0.29891,0.8317,2.66488,1.47976,0.00130101,0.00130101,0.00130101
5,21.0097,0.67806,1.51562,1.2416,0.5289,0.52708,0.48033,0.31367,0.83007,2.48367,1.45007,0.00153431,0.00153431,0.00153431
6,24.9576,0.6874,1.46488,1.24454,0.30023,0.53646,0.3344,0.20892,1.08772,2.51889,1.71571,0.00150113,0.00150113,0.00150113
7,28.8814,0.64791,1.31956,1.2056,0.43708,0.61979,0.46735,0.27901,1.05132,2.52517,1.71602,0.00146796,0.00146796,0.00146796
8,32.8313,0.63417,1.27552,1.22308,0.56055,0.72083,0.65503,0.45634,0.8021,1.90146,1.37931,0.00143479,0.00143479,0.00143479
9,36.8232,0.60828,1.21924,1.18782,0.60163,0.54715,0.48501,0.27831,1.00258,2.34204,1.672,0.00140161,0.00140161,0.00140161
10,40.7592,0.63749,1.16832,1.21423,0.60287,0.71562,0.60327,0.3805,0.88884,1.99924,1.54437,0.00136844,0.00136844,0.00136844
11,44.7385,0.63537,1.08236,1.19129,0.67163,0.69896,0.70308,0.49566,0.76452,1.6299,1.30631,0.00133527,0.00133527,0.00133527
12,48.669,0.62752,1.08008,1.15818,0.76072,0.68482,0.74809,0.55575,0.7257,1.41132,1.26106,0.00130209,0.00130209,0.00130209
13,52.5611,0.6015,1.01277,1.16383,0.69516,0.76291,0.79863,0.61268,0.67197,1.32349,1.23416,0.00126892,0.00126892,0.00126892
14,56.4841,0.58369,1.00661,1.15446,0.75745,0.76974,0.79629,0.63442,0.65435,1.30538,1.20726,0.00123575,0.00123575,0.00123575
15,60.406,0.57678,0.96454,1.10791,0.69982,0.77292,0.77331,0.57813,0.68453,1.30229,1.25432,0.00120257,0.00120257,0.00120257
16,64.32,0.57742,0.92604,1.12992,0.81725,0.63021,0.76207,0.53417,0.75938,1.42379,1.34786,0.0011694,0.0011694,0.0011694
17,68.2009,0.54416,0.9266,1.10563,0.78335,0.67933,0.78146,0.60557,0.66983,1.30736,1.24635,0.00113623,0.00113623,0.00113623
18,72.8087,0.5479,0.87687,1.13295,0.77964,0.73969,0.80137,0.61491,0.63131,1.23349,1.17954,0.00110305,0.00110305,0.00110305
19,76.6752,0.53792,0.84508,1.10532,0.79835,0.76771,0.82597,0.65626,0.6105,1.16198,1.15658,0.00106988,0.00106988,0.00106988
20,80.6098,0.5481,0.87455,1.12275,0.78945,0.75442,0.81747,0.64679,0.60937,1.13028,1.1827,0.00103671,0.00103671,0.00103671
21,84.7841,0.52915,0.77006,1.10567,0.7415,0.80208,0.79631,0.64061,0.59002,1.17605,1.12591,0.00100353,0.00100353,0.00100353
22,88.9001,0.51565,0.77807,1.09802,0.86213,0.70516,0.78356,0.59019,0.68376,1.28369,1.27984,0.000970361,0.000970361,0.000970361
23,92.741,0.51352,0.8049,1.0989,0.83406,0.70833,0.77298,0.5637,0.7213,1.28463,1.29117,0.000937187,0.000937187,0.000937187
24,96.5805,0.51053,0.74575,1.08801,0.82112,0.72083,0.79951,0.60187,0.63831,1.12748,1.1823,0.000904014,0.000904014,0.000904014
25,100.48,0.48611,0.70731,1.06902,0.75225,0.82593,0.85262,0.69372,0.58147,1.00024,1.15384,0.000870841,0.000870841,0.000870841
26,104.458,0.48062,0.69357,1.06781,0.72979,0.79602,0.83014,0.67682,0.57205,1.02115,1.14747,0.000837667,0.000837667,0.000837667
27,108.342,0.44785,0.68216,1.03183,0.71134,0.79647,0.80895,0.67155,0.53998,1.04609,1.09093,0.000804494,0.000804494,0.000804494
28,112.276,0.48139,0.67735,1.06304,0.7735,0.75366,0.78736,0.63984,0.57776,1.14381,1.12218,0.000771321,0.000771321,0.000771321
29,116.188,0.48296,0.67225,1.06807,0.71502,0.81875,0.81177,0.63382,0.62269,1.11796,1.15809,0.000738148,0.000738148,0.000738148
30,120.038,0.45776,0.66168,1.04858,0.81937,0.75625,0.83896,0.68281,0.52556,1.03624,1.0758,0.000704974,0.000704974,0.000704974
31,123.983,0.46671,0.63756,1.05745,0.78892,0.79271,0.81506,0.65188,0.64006,1.10412,1.17839,0.000671801,0.000671801,0.000671801
32,127.884,0.4491,0.63698,1.05417,0.76828,0.80682,0.84362,0.69694,0.53491,1.01603,1.08397,0.000638628,0.000638628,0.000638628
33,131.801,0.43093,0.60902,1.03618,0.79732,0.80166,0.84945,0.68243,0.52451,0.98647,1.10412,0.000605454,0.000605454,0.000605454
34,135.655,0.4449,0.61177,1.04713,0.84165,0.79583,0.87039,0.72372,0.51199,0.92849,1.07413,0.000572281,0.000572281,0.000572281
35,139.498,0.41616,0.57475,1.02504,0.8622,0.7625,0.8577,0.71856,0.52588,0.93211,1.06776,0.000539108,0.000539108,0.000539108
36,143.383,0.42314,0.54068,1.03537,0.79661,0.74896,0.82898,0.71054,0.51188,1.02158,1.06715,0.000505935,0.000505935,0.000505935
37,147.214,0.41926,0.55306,1.01062,0.8203,0.75313,0.83807,0.7161,0.50827,0.95356,1.05568,0.000472761,0.000472761,0.000472761
38,151.358,0.4157,0.56713,1.02038,0.82737,0.75386,0.83682,0.71729,0.49593,0.95023,1.04546,0.000439588,0.000439588,0.000439588
39,155.511,0.41226,0.57913,1.0242,0.86182,0.772,0.861,0.73844,0.49361,0.95284,1.04548,0.000406415,0.000406415,0.000406415
40,159.448,0.39472,0.55968,1.00897,0.82776,0.78754,0.85324,0.72856,0.49333,0.91307,1.04838,0.000373241,0.000373241,0.000373241
41,165.462,0.34553,0.49063,0.9473,0.77889,0.77292,0.83435,0.70005,0.52241,1.14187,1.08192,0.000340068,0.000340068,0.000340068
42,169.354,0.32632,0.48031,0.92975,0.84528,0.77512,0.85104,0.7205,0.51532,1.00764,1.08181,0.000306895,0.000306895,0.000306895
43,173.239,0.3307,0.44961,0.92628,0.81021,0.81667,0.84399,0.73568,0.4868,0.94305,1.04013,0.000273721,0.000273721,0.000273721
44,177.105,0.30957,0.43008,0.90971,0.8639,0.82395,0.87402,0.77153,0.45635,0.84806,1.00141,0.000240548,0.000240548,0.000240548
45,181.015,0.30095,0.40744,0.91313,0.84658,0.84312,0.88743,0.77794,0.472,0.80726,1.02689,0.000207375,0.000207375,0.000207375
46,184.908,0.29366,0.38501,0.89316,0.87889,0.80937,0.88378,0.77405,0.46741,0.82185,1.01938,0.000174201,0.000174201,0.000174201
47,188.722,0.28323,0.37602,0.89583,0.83563,0.85,0.87967,0.77858,0.46573,0.83173,1.0265,0.000141028,0.000141028,0.000141028
48,192.615,0.27351,0.35947,0.88365,0.83247,0.84328,0.87774,0.77367,0.45013,0.84222,1.01377,0.000107855,0.000107855,0.000107855
