epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.46314,0.65794,4.99493,0.00957,0.00433,0.99194,0.24022,0.20507,0.43035,8.50538,0.00904,0.0003334,0.0003334,0.0003334
2,10.7031,0.69815,4.39913,0.00993,0.00403,0.95968,0.25434,0.21524,0.65332,8.41805,0.01534,0.000669937,0.000669937,0.000669937
3,15.9101,0.74506,3.78223,0.01088,0.45581,0.4033,0.43572,0.36707,0.64896,7.84284,0.01595,0.000992612,0.000992612,0.000992612
4,21.0239,0.82512,3.35699,0.01284,0.79891,0.3022,0.58498,0.47105,0.74448,7.1789,0.01975,0.00130142,0.00130142,0.00130142
5,25.9695,0.8398,3.14505,0.01418,0.73312,0.51728,0.66796,0.52089,0.79514,6.10925,0.02121,0.00153497,0.00153497,0.00153497
6,31.7753,0.84184,2.69285,0.01359,0.62811,0.67972,0.67941,0.5557,0.74194,5.12117,0.01981,0.00150197,0.00150197,0.00150197
7,36.839,0.809,2.50234,0.01318,0.66967,0.71966,0.71661,0.56443,0.78517,4.52255,0.02086,0.00146896,0.00146896,0.00146896
8,42.0016,0.87383,2.25547,0.01404,0.72447,0.74249,0.77564,0.60374,0.83091,3.80943,0.0224,0.00143595,0.00143595,0.00143595
9,47.0911,0.8096,2.14613,0.01306,0.72182,0.67462,0.74955,0.60278,0.84847,3.4017,0.02253,0.00140295,0.00140295,0.00140295
10,52.1522,0.76385,1.85575,0.01148,0.68067,0.67669,0.75124,0.5773,0.89218,3.1014,0.02517,0.00136994,0.00136994,0.00136994
11,57.1488,0.84907,1.76149,0.01261,0.74266,0.76062,0.78824,0.60519,0.91249,2.77028,0.02355,0.00133693,0.00133693,0.00133693
12,62.253,0.81211,1.68468,0.01222,0.73872,0.73195,0.7439,0.59969,0.76965,2.42738,0.02047,0.00130393,0.00130393,0.00130393
13,67.3326,0.75155,1.47037,0.01133,0.68277,0.74002,0.75432,0.63033,0.69528,2.28682,0.01803,0.00127092,0.00127092,0.00127092
14,72.4387,0.75538,1.39954,0.01141,0.74995,0.73233,0.80973,0.67394,0.75861,1.95525,0.01989,0.00123791,0.00123791,0.00123791
15,77.8292,0.77552,1.29247,0.01247,0.82451,0.7343,0.81207,0.65323,0.81926,1.91977,0.02124,0.00120491,0.00120491,0.00120491
16,82.8762,0.78172,1.22994,0.01184,0.70311,0.78802,0.7904,0.60387,0.83173,1.81229,0.02076,0.0011719,0.0011719,0.0011719
17,87.8971,0.75191,1.17523,0.01177,0.82679,0.69093,0.79502,0.59715,0.94903,1.77662,0.02554,0.00113889,0.00113889,0.00113889
18,92.8436,0.74415,1.10848,0.01132,0.77085,0.81183,0.84297,0.66904,0.78584,1.48924,0.02018,0.00110589,0.00110589,0.00110589
19,97.8849,0.71944,1.07792,0.01136,0.77428,0.77535,0.79301,0.65511,0.72471,1.487,0.01861,0.00107288,0.00107288,0.00107288
20,103.014,0.69082,1.04072,0.01077,0.87149,0.64926,0.81677,0.68792,0.74432,1.50448,0.01797,0.00103987,0.00103987,0.00103987
21,108.079,0.71751,0.94808,0.01105,0.85718,0.71857,0.82776,0.69124,0.70344,1.42273,0.01688,0.00100687,0.00100687,0.00100687
22,113.243,0.69931,0.91023,0.01092,0.85351,0.81951,0.85464,0.68884,0.79326,1.24794,0.01974,0.000973861,0.000973861,0.000973861
23,118.362,0.69274,0.90451,0.01028,0.73045,0.81253,0.83253,0.71577,0.66758,1.25267,0.01683,0.000940855,0.000940855,0.000940855
24,123.44,0.63453,0.83513,0.00963,0.82672,0.75533,0.85141,0.7375,0.6366,1.19171,0.01475,0.000907848,0.000907848,0.000907848
25,128.853,0.67123,0.78562,0.00974,0.87262,0.71369,0.8369,0.72376,0.64052,1.19418,0.01519,0.000874842,0.000874842,0.000874842
26,133.886,0.66959,0.7979,0.00989,0.85441,0.74712,0.85707,0.728,0.6592,1.20859,0.01593,0.000841835,0.000841835,0.000841835
27,138.921,0.67738,0.82331,0.01013,0.91821,0.75115,0.85943,0.73908,0.64302,1.10258,0.01522,0.000808828,0.000808828,0.000808828
28,143.984,0.62902,0.78693,0.0096,0.82354,0.83525,0.85731,0.73781,0.67926,1.10112,0.01675,0.000775822,0.000775822,0.000775822
29,148.992,0.58881,0.68554,0.00871,0.81834,0.78607,0.85381,0.73127,0.65065,1.07159,0.01626,0.000742815,0.000742815,0.000742815
30,153.965,0.62092,0.7679,0.00958,0.81268,0.81784,0.84226,0.73595,0.6354,1.02471,0.01582,0.000709809,0.000709809,0.000709809
31,159.017,0.60144,0.72153,0.00875,0.85487,0.76475,0.86948,0.76899,0.60262,0.97182,0.01408,0.000676802,0.000676802,0.000676802
32,164.062,0.59952,0.68404,0.00879,0.87243,0.76193,0.84939,0.7514,0.57303,1.05273,0.01307,0.000643795,0.000643795,0.000643795
33,169.13,0.59467,0.67437,0.00881,0.80984,0.78116,0.84655,0.75199,0.58383,1.04154,0.01365,0.000610789,0.000610789,0.000610789
34,174.198,0.58466,0.63908,0.0094,0.86461,0.78763,0.86599,0.76272,0.57771,1.00294,0.01335,0.000577782,0.000577782,0.000577782
35,179.247,0.56113,0.60135,0.00881,0.89544,0.77151,0.86736,0.75768,0.59022,0.97807,0.01358,0.000544776,0.000544776,0.000544776
36,184.356,0.57904,0.63021,0.00753,0.90226,0.75463,0.87209,0.78493,0.53187,0.90826,0.01181,0.000511769,0.000511769,0.000511769
37,189.649,0.57079,0.58466,0.00871,0.88999,0.83085,0.8773,0.77836,0.55354,0.87453,0.01243,0.000478762,0.000478762,0.000478762
38,194.721,0.52757,0.54581,0.00738,0.88356,0.80641,0.87321,0.78325,0.54336,0.86975,0.01253,0.000445756,0.000445756,0.000445756
39,199.738,0.53911,0.55735,0.00776,0.82949,0.84481,0.88334,0.79875,0.54671,0.85633,0.01252,0.000412749,0.000412749,0.000412749
40,204.814,0.54176,0.57226,0.00777,0.9203,0.80219,0.88466,0.805,0.55057,0.85884,0.01253,0.000379743,0.000379743,0.000379743
41,212.181,0.46638,0.58449,0.00857,0.86464,0.74971,0.8494,0.76175,0.59319,0.98896,0.01445,0.000346736,0.000346736,0.000346736
42,217.143,0.44725,0.54741,0.00789,0.86608,0.76873,0.84424,0.7504,0.56287,1.06109,0.01321,0.000313729,0.000313729,0.000313729
43,222.267,0.43968,0.4571,0.00874,0.84763,0.83602,0.85046,0.75231,0.60862,1.01903,0.01428,0.000280723,0.000280723,0.000280723
44,227.312,0.43311,0.52102,0.00806,0.87599,0.83637,0.84731,0.75665,0.57504,0.98284,0.01362,0.000247716,0.000247716,0.000247716
45,232.277,0.42928,0.44278,0.00785,0.86757,0.83908,0.85184,0.75315,0.58733,0.96233,0.01374,0.00021471,0.00021471,0.00021471
46,237.285,0.41433,0.4653,0.00796,0.86961,0.82365,0.8586,0.74877,0.63573,0.94362,0.01536,0.000181703,0.000181703,0.000181703
47,242.762,0.39638,0.44393,0.00686,0.84561,0.83057,0.86014,0.76734,0.57393,0.92451,0.0132,0.000148696,0.000148696,0.000148696
48,247.79,0.38926,0.41431,0.00702,0.90016,0.76246,0.85938,0.77189,0.55969,0.93679,0.01288,0.00011569,0.00011569,0.00011569
49,252.809,0.3409,0.42653,0.00611,0.92159,0.79147,0.86175,0.77376,0.55498,0.92303,0.01276,8.26832e-05,8.26832e-05,8.26832e-05
50,257.924,0.37204,0.41585,0.00603,0.91387,0.81615,0.85837,0.77111,0.5435,0.94286,0.01234,4.96766e-05,4.96766e-05,4.96766e-05
