epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.59099,0.91819,5.42696,0.01064,0.005,0.92708,0.23425,0.16539,0.6037,6.89233,0.00792,0.0003334,0.0003334,0.0003334
2,10.8026,0.87635,4.58987,0.01004,0.00483,0.92188,0.1814,0.12662,0.78719,6.74416,0.0109,0.000670207,0.000670207,0.000670207
3,16.0487,1.02093,4.0945,0.01309,0.82078,0.19172,0.47206,0.37036,0.92109,6.34724,0.01361,0.000993427,0.000993427,0.000993427
4,21.2659,1.1124,3.81447,0.01433,0.59747,0.31951,0.49979,0.35074,1.19451,5.82184,0.01857,0.00130306,0.00130306,0.00130306
5,26.226,1.17246,3.1515,0.01433,0.55055,0.45312,0.54896,0.37751,1.13155,5.08648,0.01856,0.0015376,0.0015376,0.0015376
6,32.1832,1.12654,2.97452,0.01509,0.61265,0.53491,0.59686,0.44027,1.07533,4.44383,0.01655,0.00150526,0.00150526,0.00150526
7,37.2759,1.06608,2.68913,0.01406,0.55162,0.57917,0.58602,0.45891,1.04739,3.66743,0.0156,0.00147291,0.00147291,0.00147291
8,42.8767,1.08503,2.48883,0.01437,0.59722,0.65245,0.69537,0.52794,1.1001,3.22846,0.01673,0.00144056,0.00144056,0.00144056
9,48.3721,1.07945,2.11805,0.01331,0.72744,0.66541,0.69869,0.52145,1.19251,2.82294,0.01912,0.00140821,0.00140821,0.00140821
10,53.517,1.02509,1.90659,0.01243,0.67445,0.69688,0.7357,0.55724,1.12331,2.57892,0.01696,0.00137586,0.00137586,0.00137586
11,58.5841,1.10981,1.82512,0.01402,0.6307,0.71432,0.70563,0.55919,1.0746,2.31485,0.0162,0.00134351,0.00134351,0.00134351
12,63.7447,0.99633,1.5747,0.01149,0.73391,0.6944,0.71681,0.56457,1.04763,2.15712,0.01636,0.00131116,0.00131116,0.00131116
13,68.9548,0.99928,1.53614,0.01146,0.73409,0.6666,0.71118,0.5541,1.02985,2.21312,0.0157,0.00127881,0.00127881,0.00127881
14,74.214,1.00308,1.37879,0.01147,0.6801,0.70268,0.69089,0.55695,1.03235,2.09588,0.01503,0.00124647,0.00124647,0.00124647
15,79.3392,1.00892,1.31224,0.01258,0.71751,0.64167,0.675,0.54326,1.03161,1.9117,0.01506,0.00121412,0.00121412,0.00121412
16,84.4293,1.04258,1.28057,0.01262,0.68724,0.76503,0.73181,0.55119,1.09853,1.73643,0.01835,0.00118177,0.00118177,0.00118177
17,89.8045,0.96994,1.15539,0.01201,0.76288,0.65699,0.73343,0.56772,1.04581,1.72162,0.01621,0.00114942,0.00114942,0.00114942
18,94.862,0.9936,1.14174,0.01199,0.77144,0.73125,0.77827,0.58378,1.08334,1.53941,0.01825,0.00111707,0.00111707,0.00111707
19,99.9902,0.98286,1.05636,0.01226,0.7134,0.68542,0.72446,0.60644,0.91156,1.56302,0.0138,0.00108472,0.00108472,0.00108472
20,105.119,0.92083,1.00009,0.01153,0.78581,0.65208,0.71226,0.58985,0.98113,1.62027,0.01388,0.00105237,0.00105237,0.00105237
21,110.732,0.84914,0.87671,0.00999,0.72662,0.70521,0.7702,0.65067,0.91304,1.41426,0.01328,0.00102002,0.00102002,0.00102002
22,116.264,0.84448,0.91159,0.01055,0.80506,0.76146,0.80902,0.66749,0.93803,1.2641,0.01388,0.000987674,0.000987674,0.000987674
23,121.371,0.90955,0.88643,0.01178,0.76706,0.73945,0.78856,0.65784,0.91407,1.31631,0.0136,0.000955325,0.000955325,0.000955325
24,126.551,0.84845,0.84472,0.01015,0.78454,0.73062,0.78767,0.67835,0.8293,1.27466,0.01187,0.000922977,0.000922977,0.000922977
25,131.665,0.84608,0.83294,0.01017,0.76888,0.73854,0.77466,0.66512,0.91062,1.30959,0.01329,0.000890628,0.000890628,0.000890628
26,136.777,0.82145,0.80357,0.01025,0.71423,0.80833,0.78488,0.64053,0.99109,1.29037,0.01449,0.000858279,0.000858279,0.000858279
27,141.869,0.83392,0.81326,0.00998,0.78752,0.73375,0.79821,0.67699,0.88109,1.20963,0.01256,0.00082593,0.00082593,0.00082593
28,147.259,0.80465,0.73228,0.01006,0.79508,0.77428,0.83239,0.72031,0.80906,1.08125,0.01089,0.000793581,0.000793581,0.000793581
29,152.326,0.79743,0.69901,0.0095,0.78289,0.76677,0.83093,0.69045,0.85857,1.1349,0.01185,0.000761232,0.000761232,0.000761232
30,157.364,0.77979,0.71737,0.00912,0.78878,0.70866,0.80804,0.70049,0.78832,1.13889,0.01073,0.000728883,0.000728883,0.000728883
31,162.495,0.77692,0.72146,0.00891,0.75087,0.7392,0.79306,0.69307,0.72591,1.20712,0.00973,0.000696535,0.000696535,0.000696535
32,167.574,0.80541,0.6883,0.00937,0.79265,0.69634,0.78886,0.67255,0.80481,1.22417,0.01137,0.000664186,0.000664186,0.000664186
33,172.708,0.76794,0.68333,0.00894,0.86504,0.68125,0.80545,0.66465,0.89847,1.19296,0.01428,0.000631837,0.000631837,0.000631837
34,178.217,0.76516,0.62526,0.00884,0.82494,0.73229,0.82231,0.70245,0.82887,1.06092,0.01178,0.000599488,0.000599488,0.000599488
35,183.745,0.74428,0.5999,0.00897,0.85106,0.74866,0.84129,0.74387,0.78111,0.9834,0.01096,0.000567139,0.000567139,0.000567139
36,188.923,0.78732,0.59737,0.00976,0.76615,0.78199,0.80465,0.70401,0.81247,1.0728,0.01109,0.00053479,0.00053479,0.00053479
37,193.961,0.70754,0.61569,0.00814,0.76696,0.81484,0.80849,0.72267,0.76344,1.07554,0.00981,0.000502442,0.000502442,0.000502442
38,199.031,0.70382,0.57109,0.00818,0.82874,0.75532,0.83297,0.72752,0.77524,1.1022,0.01014,0.000470093,0.000470093,0.000470093
39,204.46,0.69035,0.58399,0.00791,0.87704,0.74896,0.83279,0.72428,0.77076,1.17902,0.00988,0.000437744,0.000437744,0.000437744
40,209.615,0.67948,0.54998,0.00764,0.89983,0.73831,0.84915,0.74772,0.78448,1.08043,0.01012,0.000405395,0.000405395,0.000405395
41,216.995,0.63666,0.55068,0.00995,0.88616,0.75417,0.85266,0.73195,0.8104,1.10145,0.01121,0.000373046,0.000373046,0.000373046
42,222.068,0.61907,0.55771,0.00957,0.84944,0.75867,0.83711,0.71146,0.81556,1.1713,0.01142,0.000340697,0.000340697,0.000340697
43,227.064,0.59303,0.50444,0.00879,0.77959,0.78841,0.82633,0.73466,0.77151,1.1282,0.01024,0.000308348,0.000308348,0.000308348
44,232.098,0.55976,0.45709,0.00781,0.90282,0.74485,0.83735,0.75561,0.72793,1.00194,0.00979,0.000276,0.000276,0.000276
45,237.08,0.51987,0.46056,0.00744,0.89238,0.77292,0.84387,0.74982,0.75521,0.94465,0.01026,0.000243651,0.000243651,0.000243651
46,242.135,0.51237,0.43105,0.00656,0.89914,0.7395,0.84695,0.76013,0.73028,0.93192,0.00983,0.000211302,0.000211302,0.000211302
47,247.657,0.48583,0.41827,0.00669,0.86808,0.78299,0.85192,0.76972,0.69193,0.94227,0.00927,0.000178953,0.000178953,0.000178953
48,252.886,0.49635,0.39126,0.00676,0.88948,0.77254,0.85716,0.77205,0.7072,0.95006,0.00945,0.000146604,0.000146604,0.000146604
49,258.45,0.48505,0.40837,0.00689,0.87854,0.77857,0.85692,0.77846,0.6962,0.9519,0.00893,0.000114255,0.000114255,0.000114255
50,263.546,0.46955,0.41237,0.00652,0.89583,0.7625,0.85462,0.77576,0.68023,0.96192,0.0087,8.19066e-05,8.19066e-05,8.19066e-05
