epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.54439,0.90394,5.54489,0.00985,0.00463,0.93976,0.2281,0.15866,0.76795,7.54509,0.0104,0.0003334,0.0003334,0.0003334
2,10.7923,0.84496,5.11205,0.00998,0.00428,0.90361,0.20377,0.16615,0.83467,7.36161,0.01118,0.000670417,0.000670417,0.000670417
3,16.0803,0.97299,4.49616,0.01167,0.00431,0.89759,0.49274,0.37946,0.96902,7.02668,0.01447,0.000994063,0.000994063,0.000994063
4,21.1476,1.0496,3.89063,0.01273,0.65704,0.25372,0.46038,0.32399,1.22849,6.34834,0.02154,0.00130434,0.00130434,0.00130434
5,26.2149,1.15288,3.62743,0.01513,0.5698,0.31913,0.43342,0.31717,1.21618,5.70955,0.01984,0.00153965,0.00153965,0.00153965
6,31.3394,1.13277,3.15334,0.01359,0.6516,0.59608,0.66914,0.48946,1.39171,4.4351,0.02319,0.00150782,0.00150782,0.00150782
7,36.4508,1.08546,2.80797,0.01442,0.77295,0.59957,0.71877,0.52566,1.36638,4.0219,0.02172,0.00147598,0.00147598,0.00147598
8,42.7055,1.0749,2.50795,0.01392,0.66711,0.67704,0.71061,0.49552,1.30369,3.57748,0.02183,0.00144414,0.00144414,0.00144414
9,47.8959,1.05064,2.32622,0.01336,0.58231,0.59654,0.57871,0.43145,1.29725,3.56434,0.02235,0.00141231,0.00141231,0.00141231
10,53.0728,1.09869,2.21942,0.01441,0.615,0.58821,0.66008,0.51851,1.2055,2.95872,0.01852,0.00138047,0.00138047,0.00138047
11,58.4111,1.06196,1.96438,0.01328,0.67496,0.66524,0.68632,0.51694,1.24932,2.69337,0.01999,0.00134863,0.00134863,0.00134863
12,63.8947,1.09253,1.80135,0.01346,0.83733,0.64757,0.79694,0.63356,1.14771,2.22127,0.01737,0.0013168,0.0013168,0.0013168
13,69.068,1.07648,1.70459,0.01337,0.69699,0.70587,0.74218,0.53362,1.39394,2.20824,0.02344,0.00128496,0.00128496,0.00128496
14,74.279,1.06287,1.55428,0.01444,0.69009,0.74614,0.78674,0.57486,1.29881,1.9571,0.02235,0.00125312,0.00125312,0.00125312
15,79.3697,1.07126,1.40868,0.01335,0.80462,0.70768,0.78752,0.61345,1.10048,1.78309,0.0169,0.00122129,0.00122129,0.00122129
16,84.5011,0.97882,1.29787,0.01224,0.81451,0.77861,0.82578,0.62548,1.22483,1.54728,0.01917,0.00118945,0.00118945,0.00118945
17,89.5488,0.9924,1.27319,0.01286,0.86007,0.66506,0.80996,0.62815,1.11615,1.57818,0.01706,0.00115761,0.00115761,0.00115761
18,94.9444,0.96797,1.24182,0.01131,0.83057,0.6753,0.78797,0.60144,1.23776,1.54733,0.02062,0.00112578,0.00112578,0.00112578
19,100.045,0.91547,1.10058,0.01158,0.8475,0.74395,0.85901,0.66501,1.17746,1.28674,0.01943,0.00109394,0.00109394,0.00109394
20,105.201,0.92463,1.0686,0.01069,0.81111,0.77349,0.80919,0.63546,1.12388,1.39556,0.0182,0.0010621,0.0010621,0.0010621
21,110.221,0.88849,1.01775,0.01052,0.81532,0.77304,0.82041,0.6306,1.17589,1.30274,0.01851,0.00103027,0.00103027,0.00103027
22,115.393,0.89735,0.96445,0.01099,0.73809,0.81566,0.83862,0.6569,1.10531,1.14253,0.01718,0.000998431,0.000998431,0.000998431
23,120.485,0.91763,0.9419,0.01142,0.86357,0.68272,0.84037,0.66764,1.07831,1.17533,0.01664,0.000966595,0.000966595,0.000966595
24,126.046,0.85665,0.91133,0.01004,0.77226,0.78735,0.84044,0.67351,1.08984,1.13961,0.01595,0.000934758,0.000934758,0.000934758
25,131.301,0.86899,0.90025,0.0112,0.84893,0.76627,0.86645,0.684,1.02003,1.1656,0.01519,0.000902922,0.000902922,0.000902922
26,136.439,0.84553,0.84135,0.01048,0.83233,0.74183,0.82451,0.65866,1.07581,1.21417,0.01705,0.000871085,0.000871085,0.000871085
27,141.472,0.90422,0.8361,0.01151,0.80597,0.75729,0.83167,0.63481,1.13976,1.18463,0.02008,0.000839248,0.000839248,0.000839248
28,146.915,0.85943,0.77121,0.00955,0.82303,0.76453,0.85466,0.67158,1.03455,1.10228,0.01706,0.000807412,0.000807412,0.000807412
29,151.953,0.87328,0.82247,0.0101,0.88967,0.79337,0.86252,0.71701,0.9243,1.02284,0.0149,0.000775575,0.000775575,0.000775575
30,157.038,0.79943,0.72991,0.00892,0.85271,0.82056,0.87553,0.72201,0.9535,1.00951,0.01474,0.000743739,0.000743739,0.000743739
31,162.125,0.75989,0.69768,0.00872,0.94167,0.82952,0.88564,0.72109,0.96954,0.94911,0.01559,0.000711902,0.000711902,0.000711902
32,167.233,0.76655,0.77128,0.00943,0.90624,0.74571,0.88031,0.72958,0.96429,0.95605,0.015,0.000680065,0.000680065,0.000680065
33,172.447,0.74348,0.68839,0.00841,0.87062,0.67995,0.83617,0.68804,1.03399,1.03792,0.0151,0.000648229,0.000648229,0.000648229
34,177.51,0.82472,0.68356,0.00885,0.84177,0.8145,0.86483,0.74479,0.89423,0.90886,0.0126,0.000616392,0.000616392,0.000616392
