epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.24034,0.51454,4.93696,1.11772,0.00741,0.91575,0.20671,0.16403,0.49595,8.29,1.14746,0.0003334,0.0003334,0.0003334
2,11.6232,0.54886,4.81492,1.18341,0.00779,0.9346,0.32353,0.2563,0.47635,8.0437,1.1718,0.000670026,0.000670026,0.000670026
3,16.9696,0.619,4.35347,1.21417,0.0037,0.84112,0.12957,0.09256,0.74741,8.12057,1.49074,0.000992879,0.000992879,0.000992879
4,22.2372,0.69661,3.94858,1.26202,0.77142,0.04435,0.10413,0.05393,1.02079,8.36607,1.94933,0.00130196,0.00130196,0.00130196
5,27.4651,0.74725,3.71839,1.31362,0.34246,0.22781,0.19894,0.10849,0.93998,7.38442,1.73772,0.00153584,0.00153584,0.00153584
6,32.6655,0.73807,3.27059,1.29599,0.3432,0.25628,0.21783,0.14595,0.7713,6.34307,1.5241,0.00150305,0.00150305,0.00150305
7,38.7092,0.7403,3.10056,1.30801,0.24219,0.36901,0.22956,0.14324,0.73335,5.6256,1.46228,0.00147026,0.00147026,0.00147026
8,43.9424,0.72459,2.80436,1.28235,0.44033,0.41418,0.35272,0.22929,0.67225,4.65229,1.38615,0.00143746,0.00143746,0.00143746
9,49.1981,0.71329,2.55945,1.26243,0.51414,0.47191,0.49835,0.34388,0.74593,4.15307,1.41336,0.00140467,0.00140467,0.00140467
10,54.4079,0.71241,2.38751,1.26053,0.58516,0.48094,0.52357,0.39207,0.62966,3.75718,1.26375,0.00137188,0.00137188,0.00137188
11,59.5929,0.682,2.12113,1.2563,0.62695,0.47133,0.56459,0.4294,0.62986,3.15337,1.28125,0.00133909,0.00133909,0.00133909
12,64.7815,0.68875,1.94373,1.22648,0.5829,0.54874,0.56651,0.38534,0.79256,3.23268,1.53909,0.0013063,0.0013063,0.0013063
13,70.1424,0.70099,1.8197,1.21866,0.59136,0.60998,0.63335,0.45796,0.62571,2.58183,1.27369,0.00127351,0.00127351,0.00127351
14,75.6892,0.66502,1.69266,1.21562,0.68199,0.5923,0.59426,0.4503,0.58009,2.39622,1.19501,0.00124072,0.00124072,0.00124072
15,80.8156,0.64356,1.59266,1.18826,0.80719,0.62579,0.74355,0.58152,0.62762,2.0328,1.23086,0.00120793,0.00120793,0.00120793
16,86.0631,0.6512,1.47928,1.18859,0.75887,0.52587,0.64652,0.47727,0.7032,2.2087,1.37662,0.00117514,0.00117514,0.00117514
17,91.2041,0.67522,1.49374,1.2147,0.79159,0.67022,0.75225,0.58937,0.6462,1.81716,1.32289,0.00114235,0.00114235,0.00114235
18,96.4244,0.64056,1.32945,1.18535,0.71505,0.58543,0.70593,0.49904,0.64846,1.99629,1.30225,0.00110956,0.00110956,0.00110956
19,101.588,0.64163,1.2842,1.18178,0.69149,0.6306,0.70429,0.56311,0.57408,1.8054,1.18193,0.00107677,0.00107677,0.00107677
20,106.791,0.63382,1.23868,1.19423,0.65795,0.65738,0.71897,0.55977,0.59495,1.77257,1.22295,0.00104398,0.00104398,0.00104398
21,111.995,0.60231,1.18065,1.1488,0.82423,0.63977,0.77853,0.6114,0.54786,1.7325,1.19698,0.00101118,0.00101118,0.00101118
22,117.55,0.58394,1.12509,1.13286,0.82267,0.73875,0.80021,0.62481,0.61981,1.41216,1.20974,0.000978394,0.000978394,0.000978394
23,122.708,0.61407,1.11897,1.15538,0.60552,0.75328,0.72181,0.58382,0.54456,1.42142,1.1142,0.000945603,0.000945603,0.000945603
24,127.94,0.58538,1.00769,1.10888,0.80153,0.77357,0.79738,0.65424,0.54635,1.13379,1.14928,0.000912813,0.000912813,0.000912813
25,133.176,0.58745,1.01719,1.13233,0.81387,0.67185,0.76188,0.62906,0.50541,1.30673,1.10257,0.000880022,0.000880022,0.000880022
26,138.703,0.55385,0.99369,1.10739,0.81024,0.71179,0.79712,0.66194,0.52375,1.23462,1.14102,0.000847231,0.000847231,0.000847231
27,144.137,0.564,0.93942,1.13014,0.79624,0.79595,0.85553,0.71833,0.48813,1.06173,1.07329,0.00081444,0.00081444,0.00081444
28,149.329,0.54487,0.92348,1.11278,0.78782,0.7667,0.84445,0.72069,0.47736,1.04356,1.04144,0.00078165,0.00078165,0.00078165
29,154.529,0.541,0.90363,1.08666,0.77062,0.78441,0.79815,0.6761,0.50033,1.02665,1.06646,0.000748859,0.000748859,0.000748859
30,159.697,0.53961,0.91506,1.0918,0.87616,0.79595,0.84141,0.70873,0.46888,0.98862,1.06716,0.000716068,0.000716068,0.000716068
31,164.898,0.53526,0.79798,1.12681,0.84772,0.80587,0.84803,0.70298,0.52724,1.07332,1.09118,0.000683277,0.000683277,0.000683277
32,170.101,0.51741,0.81057,1.09577,0.84177,0.788,0.82549,0.69482,0.4858,1.06069,1.11664,0.000650487,0.000650487,0.000650487
33,175.324,0.52796,0.82372,1.09021,0.82237,0.79811,0.7968,0.67963,0.46066,1.07931,1.09481,0.000617696,0.000617696,0.000617696
34,180.424,0.52621,0.85683,1.09117,0.81491,0.81024,0.85406,0.72518,0.48912,0.98765,1.12044,0.000584905,0.000584905,0.000584905
35,185.617,0.50391,0.78461,1.08143,0.7939,0.80165,0.8323,0.68929,0.49559,1.00166,1.12623,0.000552114,0.000552114,0.000552114
36,191.122,0.48194,0.71817,1.05636,0.89729,0.81321,0.88189,0.76696,0.44418,0.81667,1.04028,0.000519324,0.000519324,0.000519324
37,196.268,0.47175,0.71102,1.06335,0.83414,0.84138,0.8721,0.75028,0.44877,0.83583,1.06072,0.000486533,0.000486533,0.000486533
38,201.449,0.47316,0.74367,1.06451,0.83479,0.83327,0.89772,0.77886,0.43968,0.8077,1.0553,0.000453742,0.000453742,0.000453742
39,207.161,0.45835,0.71476,1.04723,0.88674,0.7824,0.85901,0.72581,0.44806,0.9995,1.06771,0.000420951,0.000420951,0.000420951
40,212.421,0.46907,0.69679,1.05465,0.88614,0.82068,0.89095,0.7853,0.41685,0.80403,1.0617,0.000388161,0.000388161,0.000388161
41,219.657,0.35134,0.634,0.95476,0.89981,0.82939,0.88005,0.77639,0.42016,0.86701,1.05228,0.00035537,0.00035537,0.00035537
42,224.778,0.35769,0.58642,0.96161,0.89211,0.86344,0.88598,0.78463,0.40853,0.83674,1.01929,0.000322579,0.000322579,0.000322579
43,229.878,0.33343,0.53003,0.92587,0.88522,0.79296,0.87374,0.76714,0.42042,0.8793,1.01808,0.000289788,0.000289788,0.000289788
44,235.06,0.34139,0.53542,0.94064,0.83375,0.86881,0.89686,0.78176,0.41759,0.83643,1.01414,0.000256998,0.000256998,0.000256998
45,240.169,0.32256,0.47719,0.92175,0.80639,0.8315,0.89531,0.78882,0.41322,0.79772,1.00244,0.000224207,0.000224207,0.000224207
46,245.307,0.33445,0.4814,0.92351,0.8228,0.8429,0.89019,0.79026,0.40156,0.80929,0.9985,0.000191416,0.000191416,0.000191416
