epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.49144,0.53034,2.43882,1.15534,0.53225,0.61534,0.53702,0.43178,0.45729,2.60407,1.19318,0.0003334,0.0003334,0.0003334
2,17.4204,0.55371,1.52638,1.19482,0.72525,0.22581,0.31513,0.19571,0.7657,3.04745,1.51434,0.000670184,0.000670184,0.000670184
3,25.0267,0.60256,1.52683,1.19525,0.66394,0.52425,0.61228,0.43901,0.67331,2.56706,1.46865,0.000993358,0.000993358,0.000993358
4,32.3954,0.63632,1.54623,1.23612,0.60483,0.55914,0.57893,0.36458,0.77273,2.36718,1.54983,0.00130292,0.00130292,0.00130292
5,39.8548,0.64052,1.44161,1.22595,0.67278,0.50245,0.5745,0.39175,0.89779,2.31875,1.8813,0.00153738,0.00153738,0.00153738
6,46.9944,0.63764,1.35332,1.22691,0.35344,0.61713,0.47983,0.30142,0.97775,2.39553,2.0944,0.00150498,0.00150498,0.00150498
7,54.1524,0.64921,1.36804,1.27618,0.65899,0.59874,0.64659,0.44451,0.76525,2.08752,1.65947,0.00147257,0.00147257,0.00147257
8,61.3208,0.60982,1.2248,1.22187,0.77738,0.65725,0.71562,0.50288,0.67653,1.91392,1.49523,0.00144017,0.00144017,0.00144017
9,68.4746,0.57803,1.13951,1.17249,0.45026,0.38633,0.37843,0.17405,1.38819,3.13144,3.19022,0.00140776,0.00140776,0.00140776
10,76.672,0.60486,1.16012,1.20159,0.71869,0.72291,0.78399,0.56715,0.61042,1.77358,1.37001,0.00137536,0.00137536,0.00137536
11,84.2119,0.6054,1.13413,1.21099,0.72492,0.61357,0.71897,0.50293,0.73825,1.71894,1.34833,0.00134295,0.00134295,0.00134295
12,91.2985,0.59444,1.08773,1.19855,0.62087,0.69347,0.70517,0.52043,0.6335,1.78385,1.46195,0.00131055,0.00131055,0.00131055
13,98.4019,0.57838,1.0566,1.16842,0.83028,0.64966,0.79946,0.62284,0.57864,1.47294,1.31537,0.00127814,0.00127814,0.00127814
14,105.95,0.58773,1.01508,1.1946,0.71237,0.67193,0.78193,0.59474,0.62041,1.45519,1.3652,0.00124574,0.00124574,0.00124574
15,113.069,0.56454,0.97219,1.14239,0.66739,0.72849,0.76442,0.59916,0.59239,1.37424,1.36104,0.00121333,0.00121333,0.00121333
16,120.296,0.54961,0.92398,1.15103,0.7586,0.65438,0.73724,0.5881,0.56144,1.47589,1.24528,0.00118093,0.00118093,0.00118093
17,127.295,0.52765,0.90471,1.14148,0.78492,0.79147,0.85046,0.69691,0.48507,1.12306,1.15649,0.00114853,0.00114853,0.00114853
18,134.441,0.53288,0.90332,1.15491,0.78774,0.78111,0.81889,0.67736,0.49359,1.10328,1.17129,0.00111612,0.00111612,0.00111612
19,142.142,0.52703,0.85064,1.13766,0.7686,0.77991,0.82713,0.67204,0.47468,1.17886,1.17997,0.00108372,0.00108372,0.00108372
20,149.997,0.50403,0.80575,1.1269,0.812,0.83021,0.87441,0.73309,0.48308,1.00495,1.19905,0.00105131,0.00105131,0.00105131
