epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.09965,0.92657,2.57152,1.15362,0.00463,0.95181,0.40835,0.26649,0.92907,3.27659,1.1654,0.0003334,0.0003334,0.0003334
2,9.82698,0.9424,1.84111,1.17431,0.96455,0.07898,0.60193,0.42877,0.96028,3.07896,1.22741,0.000669925,0.000669925,0.000669925
3,14.5811,0.94006,1.51805,1.16807,0.76133,0.3125,0.58673,0.3488,1.28099,3.03182,1.42462,0.000992576,0.000992576,0.000992576
4,19.2064,1.01813,1.44558,1.16402,0.65019,0.49413,0.54238,0.30256,1.5244,2.8497,1.81938,0.00130135,0.00130135,0.00130135
5,23.7105,1.08779,1.45312,1.214,0.46139,0.30469,0.32737,0.14749,1.96105,3.14639,1.86823,0.00153486,0.00153486,0.00153486
6,28.1647,1.08818,1.40471,1.23697,0.26708,0.48599,0.35963,0.19602,1.52256,2.87969,1.64032,0.00150182,0.00150182,0.00150182
7,32.6768,1.01566,1.3209,1.20655,0.38349,0.44789,0.37789,0.21816,1.67794,2.62835,1.68119,0.00146879,0.00146879,0.00146879
8,38.2015,1.04204,1.28336,1.23443,0.45726,0.42756,0.38528,0.20381,1.6063,2.63443,1.66124,0.00143575,0.00143575,0.00143575
9,42.7355,1.04042,1.28812,1.22445,0.47396,0.47846,0.45702,0.24453,1.63832,2.56358,1.82497,0.00140271,0.00140271,0.00140271
10,47.2531,0.96998,1.22216,1.17098,0.55846,0.69136,0.66804,0.39571,1.33905,1.92037,1.50581,0.00136968,0.00136968,0.00136968
11,51.6888,1.01307,1.20349,1.21109,0.56083,0.70158,0.6289,0.39415,1.40427,1.85968,1.56245,0.00133664,0.00133664,0.00133664
12,56.2797,0.97109,1.15951,1.18493,0.45669,0.5503,0.47307,0.27484,1.33489,2.12007,1.54045,0.00130361,0.00130361,0.00130361
13,61.0967,0.94372,1.06316,1.16134,0.69467,0.49503,0.5808,0.3431,1.38362,2.05155,1.59199,0.00127057,0.00127057,0.00127057
14,65.75,0.90509,1.05013,1.13456,0.56264,0.66306,0.65627,0.47701,1.17525,1.56916,1.40404,0.00123754,0.00123754,0.00123754
15,70.1739,0.89167,1.02747,1.15097,0.65213,0.68108,0.74089,0.55547,1.09025,1.54133,1.31014,0.0012045,0.0012045,0.0012045
16,74.7416,0.90443,1.01286,1.15539,0.74127,0.71106,0.73718,0.53543,1.13156,1.42256,1.34421,0.00117147,0.00117147,0.00117147
17,79.1852,0.87307,0.97711,1.12948,0.80264,0.69388,0.77722,0.55725,1.18261,1.44661,1.40439,0.00113843,0.00113843,0.00113843
18,83.6618,0.87451,0.92741,1.13069,0.71517,0.7628,0.75287,0.56386,1.16349,1.44238,1.38769,0.00110539,0.00110539,0.00110539
19,88.1411,0.86398,0.89165,1.12806,0.75341,0.80273,0.83075,0.62735,1.0799,1.16078,1.28835,0.00107236,0.00107236,0.00107236
20,92.6221,0.8558,0.86971,1.11789,0.86161,0.7419,0.86026,0.64413,1.06398,1.10609,1.26209,0.00103932,0.00103932,0.00103932
21,97.1359,0.81222,0.8252,1.09429,0.82027,0.73123,0.83381,0.65061,1.00064,1.04667,1.22275,0.00100629,0.00100629,0.00100629
22,101.734,0.83254,0.85592,1.13472,0.74659,0.74794,0.78795,0.60624,0.95024,1.29622,1.2117,0.000973251,0.000973251,0.000973251
