epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.78319,0.48266,2.4942,1.17026,0.51281,0.63354,0.49537,0.4206,0.39213,2.60111,1.04034,0.0003334,0.0003334,0.0003334
2,16.337,0.49005,1.68056,1.18365,0.75908,0.67253,0.74402,0.59668,0.45162,2.23994,1.13439,0.000670069,0.000670069,0.000670069
3,23.9894,0.5042,1.53137,1.17942,0.57397,0.50118,0.54676,0.36606,0.70694,2.47486,1.50454,0.000993011,0.000993011,0.000993011
4,31.2731,0.58995,1.47757,1.24598,0.49677,0.54055,0.53833,0.30936,0.85982,2.62436,1.72681,0.00130222,0.00130222,0.00130222
5,38.7778,0.60454,1.49287,1.24371,0.61603,0.70247,0.69008,0.4981,0.59471,2.08896,1.38277,0.00153626,0.00153626,0.00153626
6,45.8258,0.59003,1.40531,1.25473,0.59431,0.59405,0.61023,0.43026,0.67225,2.61288,1.63383,0.00150358,0.00150358,0.00150358
7,53.1456,0.55383,1.29744,1.22187,0.79372,0.6139,0.75141,0.58116,0.52509,1.76944,1.28855,0.00147089,0.00147089,0.00147089
8,61.0619,0.56371,1.24737,1.26099,0.74289,0.76433,0.78737,0.62222,0.51709,1.5762,1.26659,0.00143821,0.00143821,0.00143821
9,68.1774,0.54794,1.21721,1.23156,0.634,0.61332,0.67447,0.49217,0.63652,1.68295,1.37802,0.00140552,0.00140552,0.00140552
10,75.6778,0.55082,1.22698,1.22019,0.69905,0.5998,0.64384,0.4322,0.67575,1.73312,1.5738,0.00137284,0.00137284,0.00137284
11,82.746,0.53557,1.11279,1.20249,0.69215,0.62648,0.6207,0.47942,0.47076,1.70284,1.14229,0.00134015,0.00134015,0.00134015
12,90.0591,0.5453,1.07568,1.20287,0.73705,0.77926,0.82378,0.67342,0.47977,1.27731,1.13589,0.00130747,0.00130747,0.00130747
13,96.8301,0.51233,1.01451,1.15556,0.72859,0.87033,0.83775,0.67314,0.47246,1.21493,1.15021,0.00127478,0.00127478,0.00127478
14,103.487,0.49478,0.95607,1.16624,0.86745,0.64474,0.79249,0.6336,0.47237,1.44803,1.14569,0.0012421,0.0012421,0.0012421
15,110.485,0.48335,0.94245,1.15147,0.84349,0.81748,0.85408,0.70191,0.45781,1.0631,1.15472,0.00120941,0.00120941,0.00120941
16,117.724,0.47674,0.92777,1.15287,0.76954,0.78291,0.83132,0.69758,0.41515,1.06185,1.07013,0.00117673,0.00117673,0.00117673
17,125.984,0.46287,0.91333,1.11673,0.87696,0.7385,0.85352,0.70973,0.42262,1.09721,1.06936,0.00114404,0.00114404,0.00114404
18,133.364,0.46177,0.85972,1.1311,0.77259,0.78319,0.8382,0.6795,0.51898,1.13247,1.28185,0.00111136,0.00111136,0.00111136
19,140.524,0.46106,0.85504,1.13977,0.84838,0.80595,0.87608,0.72638,0.43901,1.02431,1.10052,0.00107867,0.00107867,0.00107867
20,147.674,0.42416,0.83881,1.09555,0.82265,0.7741,0.83601,0.70216,0.40548,1.04419,1.04603,0.00104599,0.00104599,0.00104599
21,154.696,0.46274,0.79916,1.11878,0.83664,0.8106,0.8959,0.73859,0.40393,0.90473,1.06456,0.0010133,0.0010133,0.0010133
22,161.78,0.45747,0.78263,1.12586,0.74245,0.82437,0.83956,0.69732,0.41644,1.14303,1.08222,0.000980616,0.000980616,0.000980616
23,169.283,0.41932,0.73082,1.11604,0.8083,0.7896,0.84862,0.68804,0.47431,1.04426,1.2088,0.000947931,0.000947931,0.000947931
24,176.327,0.41775,0.7364,1.08246,0.8213,0.74707,0.86284,0.71894,0.40471,0.89463,1.09513,0.000915246,0.000915246,0.000915246
25,183.236,0.43579,0.75635,1.10681,0.89,0.77636,0.8782,0.75151,0.38692,0.92293,1.06706,0.000882561,0.000882561,0.000882561
26,191.203,0.41248,0.71126,1.07786,0.86267,0.79329,0.86968,0.77324,0.3926,0.8848,1.06713,0.000849876,0.000849876,0.000849876
27,198.614,0.40089,0.69892,1.07531,0.85004,0.86315,0.91242,0.80293,0.36039,0.76637,1.02412,0.000817191,0.000817191,0.000817191
28,205.695,0.40619,0.67186,1.06851,0.92529,0.80603,0.93211,0.81238,0.36067,0.70199,1.00711,0.000784506,0.000784506,0.000784506
29,212.687,0.39183,0.65219,1.06592,0.77532,0.85389,0.88995,0.77064,0.35934,0.8495,1.03454,0.000751821,0.000751821,0.000751821
30,219.666,0.397,0.67584,1.08173,0.84585,0.84996,0.89395,0.75132,0.37753,0.86101,1.04055,0.000719136,0.000719136,0.000719136
31,226.634,0.37778,0.67104,1.05832,0.85736,0.8415,0.91811,0.77371,0.40029,0.7338,1.0996,0.000686451,0.000686451,0.000686451
32,234.136,0.38354,0.60385,1.03722,0.81426,0.82404,0.8673,0.75912,0.34852,0.81247,1.02282,0.000653766,0.000653766,0.000653766
33,241.207,0.39084,0.61781,1.06756,0.84287,0.82552,0.89851,0.77547,0.37315,0.76563,1.06262,0.000621081,0.000621081,0.000621081
34,247.944,0.37079,0.60293,1.06772,0.86859,0.84073,0.89868,0.80367,0.34573,0.7749,1.00971,0.000588396,0.000588396,0.000588396
35,254.347,0.34801,0.5368,1.02652,0.88059,0.83066,0.89585,0.78889,0.34913,0.78,1.00451,0.000555711,0.000555711,0.000555711
36,261.506,0.36663,0.59985,1.04732,0.87449,0.8158,0.89136,0.79461,0.30579,0.73688,0.95484,0.000523026,0.000523026,0.000523026
37,267.686,0.36006,0.56767,1.04919,0.81176,0.8205,0.84999,0.75791,0.32597,0.84077,0.96824,0.000490341,0.000490341,0.000490341
38,273.841,0.35062,0.54177,1.03314,0.87314,0.79242,0.87776,0.76665,0.33455,0.78278,0.99774,0.000457656,0.000457656,0.000457656
39,280.28,0.36551,0.53383,1.03201,0.86118,0.82054,0.8924,0.78254,0.34604,0.72227,0.99917,0.000424971,0.000424971,0.000424971
40,287.456,0.35504,0.53854,1.04014,0.85043,0.82929,0.88255,0.8002,0.32028,0.75104,0.96901,0.000392286,0.000392286,0.000392286
41,297.333,0.27156,0.45763,0.92328,0.89923,0.81404,0.87019,0.78763,0.32846,0.8084,0.96297,0.000359601,0.000359601,0.000359601
42,304.29,0.27611,0.42393,0.94455,0.88981,0.83915,0.87929,0.80346,0.3026,0.78346,0.93486,0.000326916,0.000326916,0.000326916
43,311.266,0.25176,0.39771,0.89824,0.87997,0.79203,0.87851,0.79273,0.30723,0.82507,0.93866,0.000294231,0.000294231,0.000294231
