epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.74693,0.56383,2.45365,1.14804,0.68719,0.16931,0.40889,0.32114,0.58759,2.91526,1.12328,0.0003334,0.0003334,0.0003334
2,8.79642,0.58044,1.69055,1.19468,0.61137,0.6281,0.62801,0.45311,0.67459,2.70026,1.25886,0.000669869,0.000669869,0.000669869
3,12.905,0.61028,1.54402,1.17233,0.55974,0.48604,0.54014,0.34342,0.81027,2.52249,1.45358,0.000992405,0.000992405,0.000992405
4,16.8724,0.64932,1.52658,1.20394,0.53932,0.22519,0.37788,0.17918,1.00495,3.0286,1.60559,0.00130101,0.00130101,0.00130101
5,20.8174,0.69519,1.50464,1.24778,0.4552,0.33778,0.37745,0.18047,1.15773,2.81236,1.96704,0.00153431,0.00153431,0.00153431
6,24.6767,0.67573,1.39832,1.20655,0.61317,0.68996,0.67054,0.40819,0.88995,2.07186,1.59647,0.00150113,0.00150113,0.00150113
7,28.7735,0.66425,1.36148,1.21247,0.57868,0.62066,0.62155,0.36944,0.92947,2.49413,1.62197,0.00146796,0.00146796,0.00146796
8,33.035,0.64864,1.27059,1.21397,0.52401,0.55781,0.50398,0.28615,0.97069,2.27413,1.80369,0.00143479,0.00143479,0.00143479
9,37.0663,0.63991,1.23782,1.19816,0.70642,0.61259,0.65842,0.42581,0.84492,2.10684,1.45168,0.00140161,0.00140161,0.00140161
10,40.9758,0.61736,1.12684,1.19049,0.6183,0.58436,0.62449,0.36045,1.00249,1.99776,1.70219,0.00136844,0.00136844,0.00136844
11,44.8375,0.62519,1.07482,1.18112,0.6722,0.5589,0.63585,0.41349,0.92457,1.9057,1.5567,0.00133527,0.00133527,0.00133527
12,48.7955,0.60235,1.0559,1.13964,0.67108,0.67219,0.64212,0.44405,0.80449,1.91622,1.48839,0.00130209,0.00130209,0.00130209
13,52.6623,0.5998,1.08709,1.16752,0.81773,0.70391,0.78017,0.56289,0.70953,1.44132,1.33697,0.00126892,0.00126892,0.00126892
14,56.5926,0.57954,1.0179,1.14123,0.63624,0.69324,0.63088,0.46319,0.63209,1.77854,1.20697,0.00123575,0.00123575,0.00123575
15,60.5405,0.5604,0.91748,1.13472,0.67164,0.79404,0.76098,0.57562,0.65491,1.44151,1.23238,0.00120257,0.00120257,0.00120257
16,64.4931,0.54174,0.88023,1.11847,0.76812,0.7165,0.77544,0.60558,0.60375,1.2261,1.18981,0.0011694,0.0011694,0.0011694
17,68.3935,0.54769,0.91305,1.13912,0.72281,0.68764,0.70706,0.52047,0.68347,1.58305,1.29089,0.00113623,0.00113623,0.00113623
18,72.3191,0.55317,0.8817,1.11554,0.73304,0.712,0.73762,0.57208,0.68947,1.37824,1.25756,0.00110305,0.00110305,0.00110305
19,76.1265,0.56987,0.84475,1.13747,0.74379,0.77761,0.77139,0.57925,0.68605,1.28318,1.27888,0.00106988,0.00106988,0.00106988
20,80.0242,0.53715,0.85497,1.11278,0.68681,0.73108,0.71276,0.51909,0.67829,1.29622,1.26335,0.00103671,0.00103671,0.00103671
21,83.8644,0.51283,0.77043,1.09138,0.84551,0.66863,0.74778,0.58194,0.631,1.2317,1.20188,0.00100353,0.00100353,0.00100353
22,87.7069,0.49715,0.76034,1.06615,0.6817,0.74038,0.69241,0.52909,0.63998,1.24579,1.1909,0.000970361,0.000970361,0.000970361
23,92.3452,0.52105,0.79405,1.10455,0.72282,0.72767,0.72553,0.58832,0.59203,1.13001,1.14701,0.000937187,0.000937187,0.000937187
24,96.4488,0.49607,0.75505,1.07032,0.8161,0.64527,0.74714,0.58398,0.6455,1.19329,1.21123,0.000904014,0.000904014,0.000904014
25,100.606,0.49932,0.73227,1.08444,0.60641,0.74597,0.72294,0.56809,0.60786,1.47104,1.22954,0.000870841,0.000870841,0.000870841
26,104.472,0.46337,0.66563,1.04448,0.65186,0.75058,0.78511,0.6317,0.5847,1.24713,1.19173,0.000837667,0.000837667,0.000837667
27,108.38,0.45799,0.67138,1.04587,0.75222,0.83466,0.81523,0.66477,0.56959,1.01135,1.157,0.000804494,0.000804494,0.000804494
28,112.266,0.45807,0.66986,1.04488,0.8815,0.74873,0.853,0.70158,0.55741,0.90723,1.13407,0.000771321,0.000771321,0.000771321
29,116.129,0.46657,0.68695,1.04195,0.72921,0.7469,0.7598,0.63139,0.51011,1.09963,1.07232,0.000738148,0.000738148,0.000738148
30,120.05,0.43835,0.63666,1.02389,0.78667,0.74535,0.78113,0.64144,0.55617,1.058,1.12654,0.000704974,0.000704974,0.000704974
31,123.93,0.44647,0.63965,1.04821,0.90278,0.72223,0.82026,0.6962,0.50494,0.96584,1.08271,0.000671801,0.000671801,0.000671801
32,127.835,0.42913,0.60432,1.02131,0.7579,0.75993,0.78552,0.66541,0.49756,0.95313,1.08543,0.000638628,0.000638628,0.000638628
33,131.754,0.43818,0.62268,1.03466,0.79315,0.78753,0.80008,0.6859,0.49531,1.02612,1.07096,0.000605454,0.000605454,0.000605454
34,135.57,0.44366,0.65727,1.05219,0.70354,0.82103,0.78884,0.6573,0.52504,1.06739,1.09819,0.000572281,0.000572281,0.000572281
35,139.459,0.41774,0.57692,1.01837,0.73479,0.78071,0.79588,0.66278,0.51439,0.98022,1.07458,0.000539108,0.000539108,0.000539108
36,143.358,0.40565,0.54304,1.01255,0.77736,0.73851,0.81876,0.69453,0.52882,1.06773,1.09601,0.000505935,0.000505935,0.000505935
37,147.202,0.41878,0.5595,1.01754,0.85817,0.7523,0.83117,0.70255,0.50723,0.92443,1.08461,0.000472761,0.000472761,0.000472761
38,151.148,0.40924,0.5623,0.99995,0.81743,0.77761,0.81944,0.70746,0.46867,0.92724,1.04962,0.000439588,0.000439588,0.000439588
