epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.12067,0.87451,2.60195,1.14526,0.00436,0.93548,0.46168,0.3551,0.82735,3.22649,1.06761,0.0003334,0.0003334,0.0003334
2,9.82766,0.90934,1.89351,1.17458,0.00418,0.89361,0.50873,0.32992,1.09939,3.19348,1.25441,0.00067033,0.00067033,0.00067033
3,14.5368,1.00936,1.63355,1.24866,0.33953,0.09615,0.41117,0.24932,1.5988,3.16266,1.75767,0.0009938,0.0009938,0.0009938
4,19.1852,1.03573,1.5459,1.22917,0.4145,0.26398,0.35254,0.16262,1.80071,3.07792,2.12618,0.00130381,0.00130381,0.00130381
5,23.8154,1.10551,1.50008,1.24943,0.47739,0.43183,0.45496,0.28463,1.43502,2.46659,1.7098,0.00153881,0.00153881,0.00153881
6,28.434,1.03718,1.42428,1.22168,0.59957,0.45658,0.52306,0.31796,1.42046,2.56646,1.61828,0.00150676,0.00150676,0.00150676
7,33.4148,1.08114,1.43019,1.23763,0.50091,0.52779,0.49495,0.31589,1.35925,2.28315,1.60699,0.00147471,0.00147471,0.00147471
8,39.2029,1.0583,1.33975,1.24382,0.43905,0.40943,0.27775,0.15001,1.67483,4.58916,2.09004,0.00144266,0.00144266,0.00144266
9,43.8819,0.99717,1.21215,1.21269,0.07529,0.13368,0.03394,0.01404,3.08698,4.43364,4.26566,0.00141062,0.00141062,0.00141062
10,48.5495,1.00101,1.21334,1.18749,0.46238,0.46123,0.42362,0.25166,1.50156,2.5802,1.60738,0.00137857,0.00137857,0.00137857
11,53.0858,0.97729,1.16,1.19351,0.67376,0.48187,0.58628,0.40383,1.21782,2.18895,1.4117,0.00134652,0.00134652,0.00134652
12,57.8401,0.99103,1.16214,1.20162,0.56915,0.67104,0.61184,0.42395,1.28737,1.79073,1.45655,0.00131447,0.00131447,0.00131447
13,62.4552,0.91807,1.05123,1.15984,0.56214,0.57405,0.60222,0.45763,1.03579,2.06726,1.26508,0.00128242,0.00128242,0.00128242
14,67.1576,0.90733,1.01936,1.1603,0.75754,0.66345,0.73617,0.54505,1.08877,1.62221,1.31807,0.00125037,0.00125037,0.00125037
15,71.7818,0.90317,0.99269,1.15169,0.65648,0.72643,0.66084,0.47939,1.03576,1.7223,1.3357,0.00121833,0.00121833,0.00121833
16,76.3662,0.89422,1.0137,1.16457,0.72851,0.76097,0.78807,0.60882,0.98491,1.25606,1.2418,0.00118628,0.00118628,0.00118628
17,80.9332,0.85898,0.92553,1.14023,0.65326,0.65971,0.64953,0.47129,1.12013,1.8291,1.31067,0.00115423,0.00115423,0.00115423
18,85.4765,0.87891,0.96201,1.14586,0.77852,0.67708,0.75618,0.59953,0.95436,1.3424,1.19752,0.00112218,0.00112218,0.00112218
19,90.0085,0.90231,0.92192,1.15266,0.69182,0.76303,0.77709,0.57192,1.01616,1.27812,1.29199,0.00109013,0.00109013,0.00109013
20,94.5943,0.81099,0.87567,1.09151,0.74663,0.6809,0.70842,0.53975,1.04195,1.50648,1.22925,0.00105809,0.00105809,0.00105809
21,99.5779,0.87307,0.89401,1.13472,0.8332,0.71248,0.79401,0.63822,0.89655,1.20824,1.1935,0.00102604,0.00102604,0.00102604
22,104.551,0.81649,0.81781,1.11507,0.7641,0.76799,0.80562,0.62978,0.9906,1.14526,1.24156,0.00099399,0.00099399,0.00099399
23,109.156,0.84369,0.85722,1.12627,0.76732,0.71567,0.74179,0.59574,0.91537,1.26336,1.17052,0.000961942,0.000961942,0.000961942
24,114.08,0.83235,0.83358,1.13397,0.81802,0.79569,0.84788,0.64891,0.98383,1.06501,1.22504,0.000929894,0.000929894,0.000929894
25,118.768,0.80349,0.80829,1.08438,0.72899,0.63482,0.74197,0.53786,1.15264,1.41694,1.31242,0.000897846,0.000897846,0.000897846
26,123.337,0.76236,0.74215,1.0922,0.802,0.73728,0.79502,0.63786,0.88015,1.15189,1.13083,0.000865798,0.000865798,0.000865798
27,127.964,0.75005,0.75546,1.07466,0.73339,0.80676,0.82107,0.63888,0.90105,1.06498,1.19432,0.00083375,0.00083375,0.00083375
28,132.471,0.70714,0.70812,1.05252,0.6954,0.7682,0.79467,0.62004,0.93284,1.20106,1.18956,0.000801702,0.000801702,0.000801702
29,136.979,0.75273,0.75876,1.08216,0.82315,0.71991,0.83769,0.66969,0.84943,0.99727,1.15214,0.000769653,0.000769653,0.000769653
30,141.574,0.75064,0.71299,1.09208,0.72687,0.73449,0.75932,0.59599,0.92719,1.09241,1.23822,0.000737605,0.000737605,0.000737605
31,145.968,0.7111,0.67176,1.06102,0.87714,0.71935,0.83487,0.69422,0.8466,0.93436,1.11592,0.000705557,0.000705557,0.000705557
32,150.576,0.68509,0.67101,1.02737,0.77862,0.79831,0.82896,0.68487,0.86921,0.9479,1.15589,0.000673509,0.000673509,0.000673509
33,155.123,0.65734,0.64695,1.04656,0.85695,0.67494,0.81725,0.67866,0.83461,1.02746,1.14735,0.000641461,0.000641461,0.000641461
34,159.65,0.66554,0.64016,1.03475,0.86421,0.7335,0.8311,0.68305,0.83015,0.92471,1.15717,0.000609413,0.000609413,0.000609413
35,164.155,0.67285,0.60539,1.05047,0.77229,0.79038,0.8158,0.68011,0.7906,0.87468,1.12499,0.000577365,0.000577365,0.000577365
36,169.223,0.67891,0.62867,1.04373,0.77994,0.76789,0.80421,0.67511,0.79788,0.95441,1.09882,0.000545317,0.000545317,0.000545317
37,173.904,0.66204,0.58849,1.04032,0.82545,0.72612,0.81831,0.67365,0.82217,0.95725,1.09793,0.000513269,0.000513269,0.000513269
38,178.431,0.66189,0.61191,1.03924,0.82474,0.7436,0.8092,0.66658,0.78913,0.97954,1.09786,0.000481221,0.000481221,0.000481221
39,182.962,0.67922,0.61133,1.05611,0.8504,0.7196,0.81765,0.68793,0.7388,0.95065,1.05986,0.000449173,0.000449173,0.000449173
40,187.644,0.63965,0.60203,1.0219,0.79343,0.82103,0.831,0.69487,0.72555,0.89095,1.03732,0.000417124,0.000417124,0.000417124
41,194.748,0.54003,0.60933,0.96072,0.8346,0.75704,0.82958,0.68525,0.79609,0.99163,1.11117,0.000385076,0.000385076,0.000385076
42,199.906,0.56224,0.58626,0.98244,0.77788,0.74466,0.80372,0.67265,0.8095,1.0913,1.10743,0.000353028,0.000353028,0.000353028
