epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.19905,0.59464,2.64657,1.17464,0.00513,0.93542,0.45355,0.35368,0.4235,3.17156,0.99895,0.0003334,0.0003334,0.0003334
2,9.91137,0.58939,1.9325,1.20265,0.00497,0.9375,0.47069,0.31235,0.65789,3.12343,1.26371,0.000669947,0.000669947,0.000669947
3,14.5119,0.65899,1.67423,1.24639,0.95151,0.0486,0.4743,0.29628,0.75289,3.07561,1.41835,0.000992641,0.000992641,0.000992641
4,19.0818,0.62974,1.59284,1.19899,0.62629,0.02941,0.25555,0.14203,1.00706,3.2151,1.6808,0.00130148,0.00130148,0.00130148
5,23.6863,0.68048,1.50977,1.23117,0.62099,0.14792,0.20135,0.10269,1.25626,3.1545,2.16473,0.00153507,0.00153507,0.00153507
6,28.4026,0.7332,1.51588,1.29708,0.43608,0.42292,0.41664,0.22251,1.01965,2.81594,1.80149,0.00150209,0.00150209,0.00150209
7,33.3927,0.68756,1.46591,1.25811,0.53549,0.48236,0.46103,0.23397,1.04186,3.05051,2.09198,0.0014691,0.0014691,0.0014691
8,39.1099,0.6479,1.36534,1.24803,0.46409,0.47917,0.3653,0.21216,1.03514,2.67245,1.65548,0.00143612,0.00143612,0.00143612
9,43.7871,0.68387,1.32686,1.26315,0.6405,0.56146,0.621,0.41141,0.72341,2.02162,1.25961,0.00140314,0.00140314,0.00140314
10,48.3894,0.63189,1.22206,1.2082,0.6024,0.55729,0.52346,0.33556,0.83073,2.26825,1.47404,0.00137015,0.00137015,0.00137015
11,52.9543,0.63793,1.20136,1.1995,0.49459,0.57618,0.50486,0.34559,0.78015,2.29591,1.4607,0.00133717,0.00133717,0.00133717
12,57.6692,0.62996,1.21175,1.22117,0.71407,0.73854,0.7816,0.56488,0.74479,1.47865,1.37435,0.00130419,0.00130419,0.00130419
13,62.3092,0.6506,1.13518,1.18704,0.70748,0.75093,0.69308,0.47236,0.75128,1.63636,1.36243,0.00127121,0.00127121,0.00127121
14,66.9024,0.59585,1.10076,1.15665,0.66532,0.73531,0.71775,0.50709,0.71731,1.50242,1.24438,0.00123822,0.00123822,0.00123822
15,71.4855,0.60029,1.05311,1.16796,0.692,0.73477,0.74745,0.56588,0.68607,1.41786,1.24887,0.00120524,0.00120524,0.00120524
16,76.0678,0.56174,0.97606,1.12792,0.77369,0.69375,0.74323,0.57044,0.64596,1.54153,1.19679,0.00117226,0.00117226,0.00117226
17,80.6253,0.56132,1.02074,1.15435,0.76371,0.77822,0.79586,0.61534,0.64352,1.28273,1.18346,0.00113928,0.00113928,0.00113928
18,85.2399,0.54141,0.93187,1.14831,0.76871,0.74809,0.78117,0.58115,0.59023,1.37626,1.13898,0.00110629,0.00110629,0.00110629
19,89.7716,0.51628,0.86902,1.11864,0.83527,0.76336,0.82323,0.63973,0.60442,1.1274,1.16586,0.00107331,0.00107331,0.00107331
20,94.3109,0.53592,0.87685,1.14143,0.66551,0.86771,0.78945,0.6022,0.62663,1.25045,1.2077,0.00104033,0.00104033,0.00104033
21,99.1032,0.52478,0.8223,1.10637,0.79969,0.75983,0.81255,0.65523,0.59501,1.1623,1.15037,0.00100734,0.00100734,0.00100734
22,103.839,0.52294,0.81845,1.11225,0.7589,0.7481,0.79142,0.6437,0.54454,1.13844,1.11886,0.000974361,0.000974361,0.000974361
23,108.325,0.50499,0.80347,1.10101,0.74843,0.72708,0.76885,0.5925,0.6232,1.3479,1.19653,0.000941379,0.000941379,0.000941379
24,113.005,0.52548,0.84245,1.1178,0.71732,0.73151,0.75369,0.61043,0.58891,1.29339,1.12183,0.000908396,0.000908396,0.000908396
25,117.554,0.52937,0.84118,1.10527,0.80224,0.72384,0.81452,0.61978,0.57756,1.07464,1.13469,0.000875413,0.000875413,0.000875413
26,122.174,0.4901,0.78714,1.09832,0.8348,0.72139,0.82249,0.66248,0.54114,1.0381,1.09999,0.00084243,0.00084243,0.00084243
27,127.046,0.50499,0.79536,1.09994,0.69673,0.79485,0.81868,0.6707,0.55876,1.09759,1.15624,0.000809447,0.000809447,0.000809447
