epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.75665,0.77703,2.49815,1.18765,0.57586,0.60899,0.50992,0.41529,0.6681,2.68446,1.10291,0.0003334,0.0003334,0.0003334
2,16.3641,0.83717,1.69434,1.19559,0.6351,0.41915,0.46498,0.33245,0.94776,2.81218,1.26636,0.000670111,0.000670111,0.000670111
3,23.845,0.92617,1.62923,1.2632,0.69947,0.4998,0.62779,0.47022,0.93224,2.2858,1.23286,0.000993137,0.000993137,0.000993137
4,31.0471,0.89748,1.55719,1.20574,0.58817,0.55765,0.5116,0.34791,1.12457,2.42228,1.64048,0.00130248,0.00130248,0.00130248
5,38.5169,0.9241,1.4877,1.23811,0.59976,0.67195,0.6564,0.39484,1.16488,2.10806,1.5949,0.00153667,0.00153667,0.00153667
6,46.2438,0.93911,1.38101,1.25077,0.61236,0.49627,0.56405,0.37788,1.19296,2.74939,1.72941,0.00150409,0.00150409,0.00150409
7,53.388,0.9416,1.34603,1.23794,0.63637,0.60515,0.66702,0.46057,1.1002,2.05714,1.50956,0.0014715,0.0014715,0.0014715
8,60.4575,0.93075,1.28458,1.23902,0.75344,0.59452,0.72027,0.53009,0.96921,1.63955,1.31526,0.00143892,0.00143892,0.00143892
9,67.8671,0.97299,1.30659,1.29109,0.58525,0.59709,0.57305,0.40121,1.14904,2.02694,1.39499,0.00140634,0.00140634,0.00140634
10,74.9101,0.95164,1.24622,1.25762,0.7412,0.76925,0.78072,0.60414,0.89596,1.58888,1.18892,0.00137375,0.00137375,0.00137375
11,81.8334,0.87702,1.14602,1.18063,0.76014,0.70056,0.77757,0.61961,0.82285,1.69603,1.20382,0.00134117,0.00134117,0.00134117
12,88.8865,0.90047,1.16597,1.21581,0.80304,0.71563,0.77558,0.60285,0.75504,1.52549,1.14354,0.00130859,0.00130859,0.00130859
13,95.919,0.91266,1.06518,1.21388,0.74753,0.82072,0.86995,0.6972,0.82739,1.12111,1.16995,0.00127601,0.00127601,0.00127601
14,103.244,0.81993,1.01446,1.13646,0.81054,0.7859,0.84307,0.64203,0.89186,1.41239,1.30792,0.00124342,0.00124342,0.00124342
15,110.419,0.8432,1.05326,1.18379,0.79552,0.72879,0.7828,0.61137,0.81538,1.28652,1.21983,0.00121084,0.00121084,0.00121084
16,118.153,0.81665,1.00559,1.15677,0.75476,0.79835,0.84523,0.70269,0.6931,1.26708,1.09503,0.00117826,0.00117826,0.00117826
