epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.98115,0.55764,2.55457,1.14036,0.00441,0.99254,0.55147,0.44992,0.40232,3.2062,1.00887,0.0003334,0.0003334,0.0003334
2,9.57758,0.61117,1.8454,1.20622,0.00409,0.96445,0.60176,0.41983,0.58943,3.15964,1.27971,0.000669873,0.000669873,0.000669873
3,14.1871,0.61032,1.60205,1.20902,0.84133,0.31145,0.65201,0.45679,0.62043,2.97081,1.3284,0.000992418,0.000992418,0.000992418
4,18.7865,0.65491,1.50768,1.244,0.46518,0.35899,0.44475,0.26155,0.88199,2.85174,1.64544,0.00130103,0.00130103,0.00130103
5,23.2406,0.69903,1.50777,1.25221,0.64799,0.38401,0.4186,0.26865,0.94949,2.87468,1.68194,0.00153435,0.00153435,0.00153435
6,27.71,0.65082,1.38032,1.21819,0.58152,0.37307,0.409,0.22636,0.9199,2.83552,1.76114,0.00150119,0.00150119,0.00150119
7,33.2511,0.64974,1.32982,1.23176,0.47007,0.48134,0.44821,0.26725,0.81337,2.53997,1.48742,0.00146802,0.00146802,0.00146802
8,38.1193,0.67787,1.34662,1.25747,0.50457,0.59112,0.52664,0.31406,0.9104,2.60821,1.61389,0.00143486,0.00143486,0.00143486
9,42.7307,0.61889,1.25248,1.21417,0.65899,0.66276,0.74294,0.55087,0.60401,1.87662,1.23219,0.0014017,0.0014017,0.0014017
10,47.1849,0.62848,1.22492,1.21387,0.57381,0.60075,0.63514,0.35686,0.82672,2.12624,1.55308,0.00136853,0.00136853,0.00136853
11,51.6432,0.62684,1.17815,1.19653,0.77821,0.68605,0.75076,0.53684,0.5938,1.63048,1.19976,0.00133537,0.00133537,0.00133537
12,56.1646,0.61213,1.14421,1.18734,0.74244,0.79242,0.79121,0.60081,0.63704,1.61179,1.30642,0.00130221,0.00130221,0.00130221
13,60.6661,0.57532,1.11143,1.14883,0.77183,0.72283,0.79475,0.56574,0.61908,1.71798,1.19613,0.00126905,0.00126905,0.00126905
14,65.0958,0.57454,1.06397,1.17078,0.66775,0.81049,0.80736,0.6273,0.58238,1.36554,1.15761,0.00123588,0.00123588,0.00123588
15,69.5126,0.55184,0.97747,1.15323,0.85216,0.71345,0.79598,0.62658,0.56072,1.45169,1.16884,0.00120272,0.00120272,0.00120272
16,73.9093,0.58001,0.99717,1.16473,0.64048,0.70679,0.71848,0.55381,0.62076,1.69666,1.26273,0.00116956,0.00116956,0.00116956
17,78.3116,0.53895,0.9734,1.13529,0.79438,0.76149,0.86301,0.69979,0.48136,1.10559,1.06642,0.00113639,0.00113639,0.00113639
18,82.7589,0.54279,0.9217,1.16047,0.78238,0.81215,0.85986,0.67557,0.51985,1.07179,1.11642,0.00110323,0.00110323,0.00110323
19,87.195,0.52061,0.86317,1.12127,0.75529,0.78836,0.84569,0.69592,0.48401,1.11797,1.09055,0.00107007,0.00107007,0.00107007
20,91.6693,0.48495,0.80405,1.09122,0.78078,0.77642,0.83049,0.66753,0.52073,1.1319,1.12912,0.00103691,0.00103691,0.00103691
21,96.093,0.52522,0.81136,1.11108,0.82701,0.77372,0.84907,0.69716,0.4754,1.08923,1.08142,0.00100374,0.00100374,0.00100374
22,100.5,0.5144,0.82559,1.11658,0.83672,0.79697,0.86026,0.69574,0.48157,0.97588,1.0911,0.00097058,0.00097058,0.00097058
23,105.208,0.50503,0.84344,1.10643,0.7263,0.73979,0.7667,0.53865,0.70543,1.3299,1.31027,0.000937417,0.000937417,0.000937417
24,110.112,0.50251,0.79428,1.10484,0.82359,0.87097,0.87582,0.72776,0.47573,0.89467,1.06808,0.000904254,0.000904254,0.000904254
25,114.569,0.4572,0.73251,1.06156,0.80637,0.71195,0.8118,0.68775,0.49036,1.21456,1.1195,0.000871091,0.000871091,0.000871091
26,118.93,0.49107,0.7601,1.1,0.85357,0.80342,0.8593,0.72912,0.47095,0.88056,1.0616,0.000837928,0.000837928,0.000837928
27,123.373,0.46204,0.72979,1.0521,0.77948,0.82593,0.8377,0.72171,0.4491,0.88871,1.05801,0.000804765,0.000804765,0.000804765
28,127.855,0.45866,0.69678,1.07502,0.82975,0.81441,0.86487,0.73554,0.45018,0.93448,1.05115,0.000771602,0.000771602,0.000771602
29,132.286,0.45702,0.7454,1.08125,0.83074,0.75028,0.87297,0.73842,0.4856,0.92494,1.0776,0.000738439,0.000738439,0.000738439
30,136.722,0.44416,0.6887,1.05552,0.82061,0.85919,0.89235,0.73471,0.43524,0.91729,1.04144,0.000705276,0.000705276,0.000705276
31,141.122,0.42951,0.6381,1.04072,0.86973,0.84647,0.90969,0.77588,0.42716,0.80205,1.04,0.000672114,0.000672114,0.000672114
32,145.666,0.4123,0.63362,1.04377,0.90584,0.81088,0.90359,0.7506,0.46449,0.82139,1.0888,0.000638951,0.000638951,0.000638951
33,150.074,0.42168,0.6312,1.03704,0.89353,0.81088,0.91989,0.78251,0.43395,0.73221,1.07395,0.000605788,0.000605788,0.000605788
34,154.497,0.42722,0.64667,1.04372,0.84669,0.85049,0.91182,0.78157,0.42594,0.7334,1.05658,0.000572625,0.000572625,0.000572625
35,158.979,0.41178,0.5913,1.0361,0.82787,0.75511,0.81855,0.69582,0.41227,0.92419,1.02437,0.000539462,0.000539462,0.000539462
36,163.48,0.41014,0.61107,1.03986,0.76552,0.85958,0.88809,0.76815,0.38065,0.80621,0.99657,0.000506299,0.000506299,0.000506299
37,167.851,0.4121,0.59061,1.04405,0.85064,0.79889,0.87978,0.7679,0.37629,0.79146,0.99273,0.000473136,0.000473136,0.000473136
38,172.488,0.40246,0.56967,1.02626,0.80635,0.82997,0.87365,0.76862,0.39213,0.80625,1.02227,0.000439973,0.000439973,0.000439973
39,177.331,0.40606,0.54577,1.03527,0.87932,0.81952,0.89631,0.7858,0.38261,0.77366,0.99609,0.000406811,0.000406811,0.000406811
40,181.985,0.40355,0.58859,1.01382,0.89236,0.87897,0.92362,0.80844,0.39459,0.71721,0.99471,0.000373648,0.000373648,0.000373648
41,188.819,0.3382,0.5822,0.95099,0.8248,0.88943,0.91777,0.80103,0.40345,0.70977,1.00634,0.000340485,0.000340485,0.000340485
42,193.235,0.33045,0.51487,0.96016,0.79492,0.87451,0.90178,0.78229,0.38955,0.81717,1.00127,0.000307322,0.000307322,0.000307322
43,198.067,0.31236,0.50436,0.92171,0.87939,0.83081,0.90939,0.79709,0.37247,0.72543,0.98605,0.000274159,0.000274159,0.000274159
44,202.567,0.30167,0.46015,0.92503,0.83013,0.87844,0.9095,0.80557,0.36369,0.68472,0.98972,0.000240996,0.000240996,0.000240996
45,206.941,0.29353,0.42438,0.91595,0.8816,0.90274,0.91828,0.80342,0.36349,0.66,0.9804,0.000207833,0.000207833,0.000207833
46,211.439,0.28604,0.43555,0.90598,0.86604,0.887,0.91118,0.79588,0.36993,0.67635,0.98082,0.00017467,0.00017467,0.00017467
47,215.82,0.28592,0.43034,0.91229,0.8018,0.91784,0.91035,0.79995,0.36557,0.68835,0.98805,0.000141507,0.000141507,0.000141507
48,220.183,0.27574,0.40276,0.90892,0.79504,0.91445,0.90816,0.80794,0.35627,0.70728,0.97406,0.000108345,0.000108345,0.000108345
49,224.595,0.26405,0.38619,0.88745,0.85647,0.85605,0.90437,0.81406,0.34824,0.68186,0.96408,7.51817e-05,7.51817e-05,7.51817e-05
50,229.016,0.28372,0.39598,0.91136,0.85531,0.86387,0.90833,0.81407,0.34543,0.67859,0.9613,4.20188e-05,4.20188e-05,4.20188e-05
